Song Title,Lyrics
Kendrick Lamar's Interlude,"[Produced by Terrace Martin] <br> [Verse 1: Kendrick Lamar] <br> 24/7, 365, motherf**er I'm still right on time <br> Oh you thought you had me all figured out? <br> Take it from the horses mouth, you'll never understand me <br> I told you, my Plan B is to win your hearts before we win a Grammy <br> These Days ain't sh** changed <br> Different toilet, same sh**... and I drank a whole gallon of laxatives by accident just to sh** on you has-beens <br> Had it been for my past tense, I wouldn't be rapping <br> See these streets made me, broke me down <br> Built me up, drove me crazy <br> Made me hungry, made you hate me, but f** love <br> It don't make dollars, it don't make sense n***a <br> By the way, that's DJ Quik n***a <br> Respect or check it <br> These Days, I'm a little more focused cause y'all cracked the door and I kicked it open, yellin' get the f** down or I will shoot <br> I told you (*gunshots*) not to motherf**in' move! <br> Be another example, I'll take the whole industry hostage if I have to <br> I'll sabotage this game, a good kid? <br> Yeah that's only in my mama's eyes <br> I seen a dead body at five and that sh** made me traumatized <br> So These Days, a little blood on my hands ain't nothing compared <br> To hopping out a minivan, with a mini 22 3's and the homie TuTu <br> And two more YGs <br> Oh nobody got time for that! <br> These Days it's only time for rap! <br> So Herbert Anthony Stevens <br> You make or break bread before we break even <br> Before they broke our records we broke records and wrote pieces, of history  <br>  <br>  <br>  <br> So These Days? These accolades that's meant for we? <br> It's only truth that this sh** was meant to be <br> T.D.E <br> [Hook Ab-Soul & JaVonte:] <br> Life's still a Traffic Jam <br> (Life is still a Traffic Jam) <br> Life's still a Traffic Jam <br> (Life is still a Traffic Jam) <br> Life's still a Traffic Jam <br> (Life is still a Traffic Jam) <br> Life's still a Traffic Jam <br> (Ready to go) <br> Life's still a Traffic Jam <br> (Still ready to go) <br> Life's still a Traffic Jam <br> (Still ready to go) <br> Life's still a Traffic Jam <br> Life's still a Traffic Jam... <br> [Verse 2: Ab-Soul] <br> sh**... what more did you expect? HiiiPower <br> For the most part, we go hard for the respect <br> I'm obviously ominous to my competition and if I ain't better than Kendrick than nobody is then! <br> We shared our life with you <br> Shared our light with you even in the darkest of hours <br> In hopes that one day, just maybe, one day the world'll be ours <br> Ha, and now they look up to us like towers <br> For rhyming like we had super powers <br> They should've never let us in these offices... <br> Knowing good and God-damn well how well we've been ducking officers <br> Laughing at the scraps they offered us in the past <br> And now we toast champagne to the thirst we never had! <br> I had my ups and downs, but I always left right <br> Rest In Peace Alori Joh... <br> TopDawg for life! <br> And oh yeah... <br> SOUL! <br> [Interlude] <br> I watch that fire that we're gathered around and see that it burns similar to the fire that is inside you..."
Kendrick Season..., <br>  <br>  <br>  <br> Http://vocaroo.com/i/s0ZTy0Ok7NQX
Kendrick's Outro,"[Verse 1: Kendrick Lamar] <br> Overlookin' the skylines <br> Sky is the limit, tell 'em they can't disguise my L.A. fitted <br> Top rhymin' is Chandon <br> Bad b**hes wavin' they palm-palms and cheer for me <br> A cheer for me, got to be a throne-f**er <br> Black-and-white Chuckers, 501, she blood-s**ers <br> Better know just how the West was won <br> I'm one step ahead of the game <br> I bang like two twin Glocks  <br>  <br>  <br>  <br> You either shoot back or run, that's California tactics <br> You was pissin' on your matress <br> I was playin' dominoes watchin' Jordan play 'Magic' <br> Actin' madness, I'm a mad man <br> Sippin' Mad Dog, blunt, guts in the trash can <br> Party on Sunset as soon as the sun set <br> The sun rise, tell the club owner we ain't done yet <br> If I die in my city, bury me a G <br> My obituary say, 'f** L.A.P.D.'"
Kick In The Door,"[Verse 1: Kendrick Lamar] <br> Watch how I k** 'em with the funky rhythm <br> Rappers I babysit 'em like soap operas they are my children <br> You dealing with the most phenomenon <br> My style raw like Madonna on, PCP <br> B-I-G, Frank White used to rock hand me down air nikes <br> Now I style proper, i gotta <br> Be laced in linen that's Versace <br> Polo fleeces, my b**hes in Vicky secrets <br> Dom Perignon to carry on the festivities <br> Cristal when the sun go down <br> Anybody wanna touch me, the gun go ""blaow"" <br> It gets ugly, like New York momma, who want drama? <br> Biggie drop bombs like Osama, my bank account <br> What can i say? comma comma, comma <br> Kami-kaze, snap shots at you like papparazzi <br> Definition, Junior Mafia, ? <br> [Hook x2: Jay Rock] <br> Kick in the door, wavin' the four-four <br> All you heard was ""Dot, don't hit me no more"" <br> Kick in the door, wavin' the four-four <br> All you heard was ""Punch, don't hit me no more"" <br> [Verse 2: Punch] <br> It's Punch people, on a quest for the root of evil <br> Tread softly, d**h row is where the Ruger leave you <br> I'm no shooter, but you know my people <br> Blood pressure get to boilin', you know black people <br> They got them 44's, Macs, them Eagles <br> Pack them in the back of a Reagle, and come clap your people <br> Ride the track like a Mack truck on diesel, mattafact  <br>  <br>  <br>  <br> I don't rap, i just do it for my people <br> It's so easy, treat the flow like a freethrow <br> Tryna' take me out my zone, watch me let three go <br> I'm 36, old, speak with eses, kilos <br> Icicle flow, yeah, I'm so below zero <br> Kick in the door if you try and play the hero <br> 20 like the heat, you ? casino <br> [Hook x2: Jay Rock] <br> Kick in the door, wavin' the four-four <br> All you heard was ""Dot, don't hit me no more"" <br> Kick in the door, wavin' the four-four <br> All you heard was ""Punch, don't hit me no more"" <br> [Verse 3: Kendrick Lamar] <br> I don't worry bout' none of you rappers <br> Most of y'all talking practice, actors like Denzel <br> Until you trapped in a lion den with stake <br> Under your chin, oh well, shouldn't play with Big Poppa <br> 357 over my boxers <br> Magnum, tell the doctor I shot ya, ugh <br> Toe tag 'em, crack with purple tops, we bag 'em <br> House licks, we ski mask 'em, baby baby <br> [Verse 4: Punch] <br> Let me get it, let me sink my teeth in it <br> Put you n***as in a cobra clutch,with no submission <br> It's to the d**h, to the endin' <br> Push you to your final destination, hurry up, your casket waiting, who told you put a thought together ? <br> You brainstormin', I'm ? weather, i'm thinking sunshine"
King Kunta,"[Intro: Kendrick Lamar] <br> I got a bone to pick... <br> I don't want you monkey-mouth motherf**ers sittin' in my throne again! <br> (Ay, ay n***a, what's happenin' n***a? K-Dot back in the hood, n***a) <br> I'm mad {he mad!} but I ain't stressin' <br> ... True friends, one question <br> [Chorus: Kendrick Lamar] + (Anna Wise) <br> b**h where you when I was walkin'? <br> Now I run the game got the whole world talkin' <br> King Kunta - everybody wanna cut the legs off him <br> Kunta - black man takin' no losses {aw yeah!} <br> b**h where you when I was walkin'? <br> Now I run the game, got the whole world talkin' <br> King Kunta - everybody wanna cut the legs off him <br> When you got the yams (what's the yams?) <br> [Kendrick Lamar] + (Anna Wise) <br> ... The yam is the power that be {*echoes*} <br> ... You can smell it when I'm walkin' down the street <br> (Oh yes we can, oh yes we can!) I can dig rappin' <br> ... But a rapper with a ghostwriter, what the f** happened? <br> (Oh no!) ... I swore I wouldn't tell <br> But most of y'all share bars like you got the bottom bunk in a two-man cell (a two-man cell) <br> Somethin's in the water {somethin's in the water} <br> And if I got a brown nose for some gold then I'd rather be a bum than a motherf**in' baller <br> [Chorus] <br> [Kendrick Lamar] <br> ... The yam brought it out of Richard Pryor {*echoes*} <br> ... Manipulated Bill Clinton with desires <br> ... 24/7, 365 days times two <br> I was contemplatin' gettin' on stage <br> Just to go back to the hood, see my enemies and say <br> [Chorus] - minus last bar line <br> {""You goat-mouthed mammyf**er!""} <br> [Kendrick Lamar] <br> I was gonna k** a couple rappers but they did it to themselves <br> Everybody's suicidal, they don't even need my help  <br>  <br>  <br>  <br> This sh** is elementary, I'll probably go to jail <br> If I shoot at your identity and bounce to the left <br> Stuck a flag in my city, everybody's screamin' ""Compton"" <br> I should probably run for mayor when I'm done to be honest <br> And I put that on my mama and my baby boo too <br> Twenty million walkin' out the court buildin', woo woo~! <br> Ah yeah, f** the judge <br> I made it past twenty-five and there I was <br> A little nappy headed n***a with the world behind him <br> Life ain't sh** but a fat vagina <br> Screamin' ""Annie, are you okay? Annie, are you okay?"" <br> Limo tinted with the gold plates <br> Straight from the bottom, this the belly of the beast <br> From a peasant to a prince to a motherf**in' king <br> b**h where was you when I was- {*gunshot*} <br> {""By the time you hear the next pop, the funk shall be within you""} <br> {*gunshot*} Now I run the game got the whole world talkin' <br> King Kunta - everybody wanna cut the legs off him <br> King Kunta - black man takin' no losses (aw yeah!) <br> b**h where was you when I was walkin'? <br> Now I run the game got the whole world talkin' <br> King Kunta - everybody wanna cut the legs off him... <br> [Outro: Anna Wise] <br> {""Funk, funk, funk, funk, funk, funk""} <br> We want the funk! We want the funk! <br> {""Now if I give you the funk, you gon', take it?""} <br> We want the funk! <br> {""Now if I give you the funk, you gon' take it?""} <br> We want the funk! <br> {""Now if I give you the funk, you gon', take it?""} <br> We want the funk! {""Do you want the funk?""} <br> We want the funk! {""Do you want the funk?""} <br> We want the funk! <br> {""Now if I give you the funk, you gon' take it?""} <br> We want the funk! <br> [Kendrick Lamar] <br> I remember you was conflicted, misusin' your influence"
King's Dead,"[Part I] <br> [Hook/Chorus – Kendrick Lamar] <br> Miss me with that b------t “b------t” <br> You ain't really wild, you a tourist “a tourist” <br> I be blacking out with the purist “the purist” <br> I made a hundred thou' then I freaked it “I freaked it” <br> I made 500 thou' then I freaked it “I freaked it” <br> I bought a '87 for the weekend “the weekend” <br> This ain't what you want, this ain't what you want “what you want” <br> This ain't what you want, this ain't what you want “what you want” <br> [Verse 1 – Jay Rock] <br> And it's like that, lil' b---h <br> MVP, I get no sleep <br> No, I don't like that lil' b---h <br> Bust that open, I want that ocean <br> Yeah that bite back, lil' b---h <br> Do it bite back, lil' b---h? <br> Need two life jackets, lil' b---h <br> I ain't gon' hold you, I ain't gon' press you, never control you <br> I ain't gon' front you, keep it 100, I don't know you <br> Boss like Top Dawg, bossed my life up, crossing over <br> Stutter stepping, got a Hall of Fame in all my posters <br> I've been ready, my whip been ready <br> My b---h been ready, my clique's been ready <br> My s--t's been ready, my cheque's been ready <br> My shot's on full, that's Armageddon <br> I got pull, I hope y'all ready <br> My tank on full, you know, unleaded <br> I gotta go get it, I gotta go get it <br> I gotta go get it, I gotta go get it <br> My name gon' hold up, my team gon' hold up <br> My name gon' hold up, my team gon' hold up <br> My shots gon' fire, my team gon' roll up <br> Ménage à Trois, my queen gon' roll up <br> I hope y'all ready, you know I'm ready <br> I rain all day, you know, confetti <br> I gotta go get it, I gotta go get it <br> I gotta go get it, I gotta go get it, skrrt <br> [Hook/Chorus – Future & Kendrick Lamar] <br> Miss me with that b------t “b------t” <br> You're not a gang member, you's a tourist “a tourist” <br> I be blacking out, I be blacking out <br> Bought an '83 Cutla** for the weekend “for the weekend” <br> I got a hundred thousand, then I freaked it “then I freaked it” <br> I made 500 thousand, then I freaked it “then I freaked it” <br> I put a Rolls Royce on my wrist, oh yeah <br> F--k his baby mama tryna sneak diss <br> I took her to my penthouse, then I freaked it “then I freaked it” <br> I haven't made my mind up, should I keep it? “Should I keep it?” <br> I got big dog status, it ain't no secret <br> [Bridge – Future & Jay Rock]  <br>  <br>  <br>  <br> La di da di da, slob on me k--b <br> Pa** me some shrimp, f--k me in the car <br> La di da di da, m-------k the law <br> Chiddy chiddy bang, murder everything <br> B---h I'm on a roll and I put that on the gang <br> [Hook/Chorus – Kendrick Lamar] <br> Miss me with that b------t “b------t” <br> You ain't really wild, you a tourist “a tourist” <br> I be blacking out with the purist “the purist” <br> I made a hundred thou' then I freaked it “I freaked it” <br> I made 500 thou' then I freaked it “I freaked it” <br> I bought a '87 for the weekend “the weekend” <br> This ain't what you want, this ain't what you want “what you want” <br> This ain't what you want, this ain't what you want “what you want” <br> [Part II] <br> [Intro] <br> Changes <br> Is you gon' do something? <br> Is you gon'? <br> [Verse 2 – Kendrick Lamar] <br> Red light, green light, red light, green light <br> Red light, green light, they like, we like <br> Fast cars, fast money, fast life, fast broads <br> Egotistic, going ballistic, why God? <br> Born warrior, looking for euphoria, but I don't see it <br> I don't feel it, I'm paraplegic <br> Tapped in when I'm maxed in <br> Compound with the MAC 10s and the pumps in the background <br> I was absent, never OG, standout <br> I was lacking everything else but doubt <br> And the magnum roll the Magnums with a Magnum <br> N---a, ad-lib and I sing out loud <br> Never had friends, never had ends, never had hope <br> They was like, “Nope,” I was like, “Boo yaow, boo yaow” <br> Gunshots <br> Yeah, God <br> Tee off the day, know we off the, be off the <br> Eat off your plate, throw me off, I pee off your head <br> Well ate, on C4, I'm way off the edge <br> F--k integrity, f--k your pedigree <br> F--k your feelings, f--k your culture <br> F--k your mom, f--k your family, f--k your drive <br> F--k your land, f--k your children, f--k your wives <br> Who am I? Not your father, not your brother <br> Not your reason, not your future <br> Not your comfort, not your reverence, not your glory <br> Not your health and not your angel, not your spirit <br> Not your message, not your freedom <br> Not your people, not your neighbor <br> Not your baby, not your equal <br> Not the title y'all want me under <br> All hail King k**monger <br> [Outro – Kendrick Lamar] <br> Red light, green light, red light, green light <br> Red light, green light, they like, we like <br> Fast cars"
Kurupted,"[Verse 1] <br> These streets is jura**ic, cowards get asthmatic <br> Astronauts hover throughout the atmosphere, that the ghetto burb <br> Pull up on the curb (what's up homie!), smoke a n***a then dip <br> It's the immaculate, verbal a**a**in, strangle your perfect etiquette to an accent <br> This is Jesus of Nazareth <br> Spittin' gold policies to a world unknown <br> In a cherry Low-Low with four zones of weed, no sticks no seeds <br> Prestigious when I post safe through fifty states, beneath the speed <br> Can corral the largest crowds, mosh pit with a big dick <br> Screaming b**hes ain't sh**, she gobble gobble for hours I jumped in the shower <br> I dismantle, devour, hardest Emcees softer than Clam chowder <br> No challengers can compete, they're childish and weak, detrimental <br> Hazardous hazard to instrumentals, intertwined with God and Frankenstein <br> I'm kurupted! <br> I'm kurupted! <br> [Verse 2] <br> Gimme a hundred G's for every Emcee I drop to their knees <br> Verbically useless, oh you got the Juice? I'll squeeze you juiceless <br> Catch you, hang you from many nooses <br> Been the truth since, Snoop and the pound was f**in' over ruthless <br> Young and I'm ruthless, twenty-one with twenty-one guns, shottys thats looted from pac, lyrical cyclops <br> Lazer-in on paper and fraudulent friends, b**h you's a b**h in disguise and b**hes get ten <br> Bullets to their midsection, Mr. Lethal injection in a regal higher than church steeples, I swear to god <br> Count your lyrics in a jar, I'mma pterodactyl tearin' ya squad, like pardon me in Terrance Martin in Aston Martin  <br>  <br>  <br>  <br> Cannibal co-existing with the coldest, that means I'm the sickest, and Theraflu won't do <br> Whenever I'm kicking the wickedness, explosive, syntagmatic, smokin' like the barrel of this tech aimin' at ya' neck <br> I'm kurupted! <br> I'm kurupted! <br> [Verse 3] <br> (Look homie) I'm from C-O-MP-TO-aNy n***a can get it, the little homie strapped and he with it <br> At the Avalanche swap-meet (what's up fool!) <br> Blunt longer than Rosecrans, I'll grab the devil then slow dance <br> Practice trigonometry, practice my aim on rooftops eating pastrami sandwiches, you are counterfeit <br> Worthless beats and verses surfaced. West Coast with a big scope k** all Y'all It's Top Dawg, TDE, CPT <br> Quick to tell a b**h jump on my dick A.S.A.P <br> Complete havoc, compulsive disorder, rhyme addict -- Slaughter <br> House is full of Joey, Joells and Royces for ya' <br> Live from the area code of Three-One-Oh, laughin' all the way to the bank with three Elmos <br> Three six-fo's, One bottle of Goose, I'm the truth, you could put your hand on the bible and shoot <br> I'm Kurupted! <br> [Outro] <br> See a lot of y'all get real disrespectful, real comfortable, not recognizin' ya' legends <br> West Coast legends, Young Gotti <br> I black out like Howard University when I verbally turn into Hercules hurtin' these Emcees early and urgently urkin' my nerves searching for certain certified nouns and verbs on the verge of vigorous victory. Kurupted"
Kush & Corinthians,"Ride to it, ride to it <br> Cause you never know <br> When a bullet might hit <br> And you die to it, die to it <br> Die to it, die to it <br> Live your life, live it right <br> Be different, do different things <br> Don't do it like <br> He did, cause he ain't what you is <br> But we can win, wait <br> Let's be straight, to the point To the meaning of life <br> What's my purpose? Maybe this Earth is <br> Ain't a good place to be <br> How far is heaven? Let's see <br> Is it in the clouds like they said it would be? <br> I wonder when I die <br> Will he give me receipts? <br> I wonder will the eyes of the lord look at me? <br> Look at me, look at me, I'm a loser, I'm a winner <br> I'm good, I'm bad, I'm a Christian, I'm a sinner <br> I'm humble, I'm loud, I'm righteous, I'm a k**er <br> What I'm doing, I'm saying that I'm human <br> Now people just Ride to it, ride to it <br> Cause you never know <br> When a bullet might hit <br> And you die to it, die to it <br> Die to it, die to it <br> Live your life, live it right <br> Be different, do different things <br> Don't do it like <br> He did, cause he ain't what you is <br> But we can win, wait <br> Let's be straight, to the point It go 1, 2, 3 <br> Two in the front <br> One in the back seat <br> Seat, seat, seat <br> Looking for a victim of an AK-47 <br> 100 round each, each, each <br> But why must we retaliate? <br> Is it human nature? <br> I don't know <br> I look for the answers later <br> Make a right, there they go! <br> Some times gotta Ride to it, ride to it <br> Cause you never know <br> When a bullet might hit <br> And you die to it, die to it <br> Die to it, die to it <br> Live your life, live it right <br> Be different, do different things <br> Don't do it like <br> He did, cause he ain't what you is <br> But we can win, wait <br> Let's be straight, to the point As I open this book and then burn up some of this reefer <br> My plan is to figure out the world and escape all my demons <br> I'm dying inside, I wonder if Zion inside the heavens <br> A condom, a rollie, pain, a fat blunt and a mack 11 <br> That's all I see in my life and they tell me to make it right  <br>  <br>  <br>  <br> But I""m right on the edge of Everest and I might jump tonight <br> Have you ever had known a saint that was taking sinner's advice? <br> Well it's probably you, am I right? If I'm wrong, you a f**ing lie <br> When I lie on back and look at the ceiling, it's so appealing to pray <br> I wonder if I'm just a villain, dealing my morals away <br> Some people look at my face then tell me don't worry about it <br> I give em back they deposit, no money, just total silence <br> I'm running, they say I'm wildin' a youngin' with lack of guidance <br> That's hundreds of us with problems: more money, more d** and violence <br> Look at the soul of an out-of-control artist <br> That's dealing with life the hardest <br> That's on my life, but regardless I'ma Ride to it, ride to it <br> Cause I never know <br> When a bullet might hit <br> And I die to it, die to it <br> Die to it, die to it <br> Live my life, live it right <br> Be different, do different things <br> Don't do it like <br> He did, cause he ain't what I is <br> But we can win, wait <br> Let's be straight, to the point Yea, life can please ya <br> But d**h can tease ya <br> On the day Niko had that seizure <br> I lost one of my biggest believers <br> Close d**hs make you think about your life <br> Like if I had that same chance twice <br> What would I do different? <br> I'd tell her I loved her more <br> Do more <br> But tease her bout crying on that picture <br> Now when I'm done recording <br> Swear I let the beat bang in her name <br> Make her shake her head in heaven saying <br> They at it again <br> Make them clouds turn to speakers <br> Don't take too much smoke from the reefer <br> Love being in the room with her peoples <br> Now my love life murking it <br> Family having surgeries <br> Hate it that the truth that chose for they life to be under me <br> Lord, what kind of life is this? <br> Mama I just wanna sing <br> Mama said, ""According to get everything <br> You gotta risk everything"" <br> So I'm smoking my kush reading Corinthians <br> Smoking my kush reading Corinthians"
Kush & Corinthians (His Pain),"[Kendrick Lamar] <br> Check, check, check, check... <br> It go <br> [Chorus: Kendrick Lamar] <br> Ride to it, ride to it, cause you never know <br> when a bullet might hit and you die to it, die to it <br> Die to it, die to it, live your life, live it right <br> Be different, do different things, don't do it like <br> he did, cause he ain't what you is, but we can win <br> Wait, let's get straight to the point <br> [Kendrick Lamar] <br> To the meaning of life, what's my purpose? <br> Maybe this earth is, ain't a good place to be <br> How far is Heaven? Let's see <br> Is it in the clouds like they said it would be? <br> I wonder when I die will he give me receipts? <br> I wonder will the eyes of the Lord look at me? <br> Look at me, look at me, I'm a loser, I'm a winner <br> I'm good, I'm bad, I'm a Christian, I'm a sinner <br> I'm humble, I'm loud, I'm righteous, I'm a k**er <br> What I'm doing, I'm saying that I'm human, now people just <br> [Chorus] <br> [Kendrick Lamar] <br> It go one, two, three <br> Two in the front, one in the back seat, seat <br> Seat, seat, looking for a victim of an AK-47 <br> Hundred round each, each, each <br> But why must we retaliate? Is it human nature? <br> I don't know, I look for the answers later <br> Make a right, there they go, sometimes gotta <br> [Chorus] <br> [Kendrick Lamar] <br> As I open this book and then burn up some of this reefer <br> My plan is to figure out the world and escape all my demons <br> I'm dying inside, I wonder if Zion inside the Heavens <br> A condom, a rollie, pain, a fat blunt and a MAC-11 <br> That's all I see in my life and they tell me to make it right <br> But I'm right on the edge on Everest and I might jump tonight <br> Have you ever had known a saint that was taking sinner's advice?  <br>  <br>  <br>  <br> Well it's probably you, am I right? If I'm wrong, you a f**ing lie <br> When I lie on back and look at the ceiling, it's so appealing to pray <br> I wonder if I'm just a villain dealing my morals away <br> Some people look at my face, then tell me don't worry bout it <br> I give 'em back they deposit, no money, just total silence <br> I'm running, they say I'm wildin', a youngun with lack of guidance <br> There's hundreds of us with problems, more money, more d** and violence <br> Look at the soul of an out-of-control artist that's dealing with life the hardest <br> That's on my life, but regardless I'ma <br> [Chorus] <br> [BJ the Chicago Kid] <br> Yeah, life can please ya, but d**h can tease ya <br> On the day Niko had that seizure, I lost one of my biggest believers, ohh <br> Close d**hs make you think about your life <br> like if I had the same chance twice, what would I do different? <br> I'd tell her I loved her more, do more <br> but tease her bout crying on that picture <br> Now when I'm done recording, swear I let the beat bang in her name <br> Make her shake her head in Heaven saying they at it again <br> Make them clouds turn to speakers <br> Don't take too much smoke from the reefer <br> Love being in the room with her peoples <br> Now my love life murking it, family having surgeries <br> Hate it that the truth that chose for they life to be under me <br> Lord, what kind of life is this? <br> Mama, I just wanna sing <br> Mama said, according to get everything <br> you gotta risk everything <br> So I'm smoking my kush reading Corinthians <br> Smoking my kush reading Corinthians <br> Smoking my kush reading Corinthians <br> Smoking my kush reading Corinthians <br> [BJ the Chicago Kid croons to end]"
Last Real n***a Alive,"[Hook] <br> Lord have mercy, Jesus Christ <br> He's just nice, he just slice like a ginnsu <br> Look at the life that I been through <br> We the last real n***as alive, that's official <br> [Kendrick Lamar] <br> Let me tell you when it all started <br> Game dropped Documentary and made plenty enemies <br> It was a cla**ic album, but prior to that <br> Guerilla Black debuted and put the city on wax <br> A lot of Biggie comparisons, we all was aware of them <br> But that wasn't my M.O., I just thought he was dope <br> Can't understand why Game would say his name in that manner <br> Many years went by, still no legitimate answer <br> Anyway, I put out a mixtape in 12th grade <br> Hub City threat, minor of the year, DJ Dave <br> And his brother designed, put together the music <br> Put it out to the people, the people said I was stupid <br> With the flow, went to the barbershop to show off my sk**s <br> Mike and Himey and some other cat said I was real <br> Himey was Games barber, the other cat made a statement <br> Saying that Game was his partner, so I gave him my tape <br> Said he'd play it for him, hoping that I'd get my big break <br> But never got a response.. anyway <br> This n***a named ?Pop Givs? came to my school with a camera <br> I freestyled on his DVD for a minute then after <br> It hit the streets, I was known as K. Dot from Compton <br> Man Hootie probably was the youngest out that was poppin' <br> But I didn't have a home yet, Hootie had ? in me <br> Until I met Top Dawg, told Dave that he'd like to meet <br> Me at the studio, made me freestyle for an hour <br> Told me come back tomorrow, but I came back in a hour <br> Jay Rock was in the booth, recording his first mixtape <br> Was skeptical homie at first because he knew where I stayed <br> But we got over that, heard the beat, wrote a rap <br> Did our first collaboration on the Nephew track <br> He got signed months later, Warner Brothers <br> We started on his album, he wrote his rhymes on paper <br> Before Sidekicks became a modern day phone <br> Same time our buzz was generated from G Malone <br> He had a song called 200, White Lightnin, the streets loved it <br> Said that Sony had gave him an unbelievable budget <br> Now that's a smart n***a, I'm tryna make my raps bigger than life <br> But not knowing how to market it right <br> Turned on the radio <br> Only cat he knew from the West Coast was playin' was Bishop <br> And by then this n***a' buzz was tremendous <br> In the lab, me and Rock tryna perfect our craft <br> What the f**? Next thing you know, we came across Lift Me Up <br> It was a hit <br> When I heard it <br> But all we had was the instrumental and the hook <br> But when <br> Rock jump on it for certain, it was to smash <br> Gave it to Julio, just to get his opinion <br> Next thing you know, the record was <br> Spinning <br> That was a good look, it set the coast on fire  <br>  <br>  <br>  <br> n***as in Garden projects presents Watts Riot <br> Then these rappers start hating, callin' up to the station <br> Ask why they record ain't playin', what you n***as complaining, about? <br> sh** was funny to us tho <br> n***as hate to see a n***a from the bottom come up, yo <br> In the midst of the single poppin' and n***as tryna seek and destroy <br> I had a situation with Def Jam, premature <br> sh** went sour after Jay-Z left but they didn't care <br> I was glad Jay-Z gave me respect <br> See I was young, fast forward, hot dollah had the streets on lock <br> Far as radio play, obvious, he got a lot <br> Beefing' with Daz Dilinger, Jay Rock spoke on it <br> Which in my opinion, I didn't think the sh** was impo'tant <br> But that's a whole 'nother story, we hit the lab with Game <br> And a few other names like Juice and Young, ya boy <br> Did the cypher freestyle and everybody's like, ""Wow"" <br> These Top Dawg n***as 'bout to make noise"" <br> Surely after Game took us on tour, I love you for that <br> But right after that, we didn't see him no more <br> G Malone came with a smash hit with Akon <br> Mistah FAB battled Royce Nickel with napalm <br> Then everybody start to scream out the new West <br> And claim that West Coast legends don't want to see him at best <br> I think that's just an excuse, because their music ain't tight <br> Tell 'em that Ab-soul said it, they can quote him twice <br> Then Crooked I came with Hip-Hop Weekly, k**in' the internet <br> But he been a threat since d**hrow, then Rocky came about <br> And all I thought about was Ab-Soul 2-11-2 <br> It finally started to look like the West was makin' moves <br> Western Union had the whole block boomin' because of Snoop <br> Matter fact, Bad Luck was my favorite about the group <br> Then ?Problem? took off, another Compton native <br> We both Compton n***as, but Compton still ain't made it <br> By this time, Jay Rock and All My Life hit the airwaves <br> We almost got into some major beef over Lil' Wayne <br> That part I'mma leave out <br> Theres certain things that the streets only should know about <br> Shout out to Nipsey <br> Bishop win that game, then had a fight with ? <br> That's when I dropped C4 and had the critics mad at me <br> Because they didn't see my views, grab the hottest album out and re-do it <br> That's a goddamn power move stupid <br> You foolish, don't know sh** about this war sh** <br> Theres mo' sh** to wanting to be the king of the coast sh** <br> [Hook x2] <br> [Outro: Kendrick Lamar] <br> So two weeks ago I finally run into the n***a I gave my mixtape too <br> And said he was partners with Game <br> The n***a finally told me what he said <br> He said he didn't like it <br> But the n***as like <br> ""See, see, look at you, look at you now, I tried to tell him you was tight"" <br> n***a probably never even gave it to him and sh**"
