Song Title,Lyrics
I'm Gonna Sit Right Down And Cry (over You)(thomas/biggs),I'm gonna sit right down and cry over you <br> I'm gonna sit right down and cry over you <br> And if you ever say goodbye <br> And if you ever even try <br> I'm gonna sit right down and cry over you <br> I'm gonna love you more and more every day <br> I'm gonna love you more and more every way <br> And if you ever say goodbye <br> And if you ever even try <br> I'm gonna sit right down and cry over you <br> I'm gonna tell your mama <br> Tell your papa too <br>  <br>  <br>  <br> So they'll know exactly what i'm gonna do <br> If you ever say goodbye <br> If you ever even try <br> I'm gonna sit right down and cry over you <br> Wah-hoo! <br> I'm gonna tell your mama <br> Tell your papa too <br> So they'll know exactly what i'm gonna do <br> If you ever say goodbye <br> If you ever even try <br> I'm gonna sit right down and cry over you <br> I'm gonna sit right down and cry over you <br> I'm gonna sit right down and cry over you <br> 
I'm Happy Just to Dance With You,"Before this dance is through <br> I think I'll love you too <br> I'm so happy when you dance with me <br> I don't wanna kiss or hold your hand <br> If it's funny, try and understand <br> There is really nothing else I'd rather do <br> 'Cause I'm happy just to dance with you <br> I don't need to hug or hold you tight <br> I just wanna dance with you all night <br> In this world there's nothing I would rather do <br> 'Cause I'm happy just to dance with you <br> Just to dance with you <br> Is everything I need (oh-oh) <br> Before this dance is through (oh) <br> I think I'll love you too (oh-oh) <br> I'm so happy when you dance with me (oh-oh ohh)  <br>  <br>  <br>  <br> If somebody tries to take my place <br> Let's pretend we just can't see his face <br> In this world there's nothing I would rather do <br> 'Cause I'm happy just to dance with you <br> Just to dance with you (oh-oh) <br> Is everything I need (oh-oh) <br> Before this dance is through (oh) <br> I think I'll love you too (oh-oh) <br> I'm so happy when you dance with me (oh-oh ohh) <br> If somebody tries to take my place <br> Let's pretend we just can't see his face <br> In this world there's nothing I would rather do <br> I've discovered I'm in love with you <br> (Oh) <br> 'Cause I'm happy just to dance with you <br> (Oh-oh) <br> (Oh-oh) <br> (Oh)"
I'm In Love,"I'm sure to fall <br> Fall in love <br> I'm sure to fall in love with you <br> You are so sweet <br> And so near <br> I'm sure to fall in love with you <br> So hold me tight <br> Let tonight be the night <br> Darling, don't ever let me go <br> Loving you  <br>  <br>  <br>  <br> Is the natural thing to do <br> I want you for the rest of my life <br> So hold me tight <br> Let tonight be the night <br> Darling, don't ever let me go <br> Loving you <br> Is the natural thing to do <br> I want you for the rest of my life"
I'm Just Happy to Dance With You,Before this dance is through <br> I think I'll love you too <br> I'm so happy when you dance with me <br> I don't wanna kiss or hold your hand <br> If it's funny try and understand <br> There is really nothing else I'd rather do <br> 'Cause I'm happy just to dance with you <br> I don't need to hug or hold you tight <br> I just wanna dance with you all night <br> In this world there's nothing I would rather do <br> 'Cause I'm happy just to dance with you <br> Just to dance with you <br> Is everything I need <br> Before this dance is through <br> I think I'll love you too <br> I'm so happy when you dance with me  <br>  <br>  <br>  <br> If somebody tries to take my place <br> Let's pretend we just can't see his face <br> In this world there's nothing I would rather do <br> 'Cause I'm happy just to dance with you <br> Just to dance with you <br> Is everything I need <br> Before this dance is through <br> I think I'll love you too <br> I'm so happy when you dance with me <br> If somebody tries to take my place <br> Let's pretend we just can't see his face <br> In this world there's nothing I would rather do <br> I've discovered I'm in love with you <br> 'Cause I'm happy just to dance with you
I'm Just Happy To Dance With You (lennon/mccartney),Before this dance is through <br> I think i'll love you too <br> I'm so happy when you dance with me <br> I don't want or need to hold your hand <br> Well it's only try and understand <br> 'cause there's really nothing i would rather do <br> 'cause i'm happy just to dance with you <br> I don't need to kiss or hold you tight <br> I just want to dance with you all night <br> In this world there's nothing i would rather do <br> 'cause i'm happy just to dance with you <br> Just to dance with you <br> It's everything i need <br> Before this dance is through <br> I think i'll love you too <br> I'm so happy when you dance with me <br> If somebody tries to take my place <br>  <br>  <br>  <br> Let's pretend we just can't see his face <br> In this world there's nothing i would rather do <br> 'cause i'm happy just to dance with you <br> Just to dance with you <br> It's everything i need <br> Before this dance is through <br> I think i'll love you too <br> I'm so happy when you dance with me <br> If somebody tries to take my place <br> Let's pretend we just can't see his face <br> In this world there's nothing i would rather do <br> 'cause i'm happy just to dance with you <br> Just to dance with you <br> It's everything i need <br> I discovered i'm in love with you <br> 'cause i'm happy just to dance with you <br> 
I'm Looking Through You,"I'm looking through you <br> Where did you go? <br> I thought I knew you <br> What did I know? <br> You don't look different <br> But you have changed <br> I'm looking through you <br> You're not the same <br> Your lips are moving <br> I cannot hear <br> Your voice is soothing <br> But the words aren't clear <br> You don't sound different <br> I've learned the game <br> I'm looking through you <br> You're not the same <br> Why, tell me why <br> Did you not treat me right? <br> Love has a nasty habit <br> Of disappearing overnight <br> You're thinking of me <br> The same old way <br> You were above me <br> But not today <br> The only difference  <br>  <br>  <br>  <br> Is you're down there <br> I'm looking through you <br> And you're nowhere <br> Why, tell me why <br> Did you not treat me right? <br> Love has a nasty habit <br> Of disappearing overnight <br> I'm looking through you <br> Where did you go? <br> I thought I knew you <br> What did I know? <br> You don't look different <br> But you have changed <br> I'm looking through you <br> You're not the same <br> Yeah, oh, baby, you've changed <br> Aah, and I'm looking through you <br> Yeah, I'm looking through you <br> A-you've changed, you've changed <br> You've changed, you've changed <br> Yes, you've changed <br> I'm looking"
I'm Looking Through You (lennon/mccartney),"I'm looking through you, where did you go <br> I thought i knew you, what did i know <br> You don't look different, but you have changed <br> I'm looking through you, you're not the same <br> Your lips are moving, i cannot hear <br> Your voice is soothing, but the words aren't clear <br> You don't sound differnt, i've learned the game. <br> I'm looking through you, you're not the same <br> Why, tell me why, did you not treat me right? <br> Love has a nasty habit of disappearing overnight <br>  <br>  <br>  <br> You're thinking of me, the same old way <br> You were above me, but not today <br> The only difference is you're down there <br> I'm looking through you, any other way <br> Why, tell me why, did you not treat me right? <br> Love has a nasty habit of disappearing overnight <br> I'm looking through you, where did you go <br> I thought i knew you, what did i know <br> You don't look different, but you have changed <br> I'm looking through you, you're not the same <br> "
I'm Only Sleeping,"When I wake up early in the morning <br> Lift my head, I'm still yawning <br> When I'm in the middle of a dream <br> Stay in bed, float upstream (float upstream) <br> Please don't wake me <br> No, don't shake me <br> Leave me where I am <br> I'm only sleeping <br> Everybody seems to think I'm lazy <br> I don't mind, I think they're crazy <br> Running everywhere at such a speed <br> Till they find there's no need (there's no need) <br> Please don't spoil my day <br> I'm miles away <br> And after all <br> I'm only sleeping <br> Keeping an eye on the world going by my window  <br>  <br>  <br>  <br> Taking my time <br> Lying there and staring at the ceiling <br> Waiting for a sleepy feeling <br> Please don't spoil my day <br> I'm miles away <br> And after all <br> I'm only sleeping <br> Keeping an eye on the world going by my window <br> Taking my time <br> When I wake up early in the morning <br> Lift my head, I'm still yawning <br> When I'm in the middle of a dream <br> Stay in bed, float upstream (float upstream) <br> Please don't wake me <br> No, don't shake me <br> Leave me where I am <br> I'm only sleeping"
I'm Only Sleeping (lennon/mccartney),"When i wake up early in the morning <br> Lift my head, i'm still yawning <br> When i'm in the middle of a dream <br> Stay in bed, float up stream (float up stream) <br> Please, don't wake me, no, don't shake me <br> Leave me where i am - i'm only sleeping <br> Everybody seems to think i'm lazy <br> I don't mind, i think they're crazy <br> Running everywhere at such a speed <br> Till they find there's no need (there's no need) <br> Please, don't spoil my day, i'm miles away <br> And after all i'm only sleeping <br> Keeping an eye on the world going by my window <br>  <br>  <br>  <br> Taking my time <br> Lying there and staring at the ceiling <br> Waiting for a sleepy feeling... <br> Please, don't spoil my day, i'm miles away <br> And after all i'm only sleeping <br> Keeping an eye on the world going by my window <br> Taking my time <br> When i wake up early in the morning <br> Lift my head, i'm still yawning <br> When i'm in the middle of a dream <br> Stay in bed, float up stream (float up stream) <br> Please, don't wake me, no, don't shake me <br> Leave me where i am - i'm only sleeping <br> "
I'm So Tired,"I'm so tired, I haven't slept a wink <br> I'm so tired, my mind is on the blink <br> I wonder should I get up and fix myself a drink <br> No, no, no. <br> I'm so tired, I don't know what to do <br> I'm so tired, my mind is set on you <br> I wonder should I call you but I know what you would do <br> You'd say I'm putting you on <br> But it's no joke, it's doing me harm <br> You know I can't sleep, I can't stop my brain <br> You know it's three weeks, I'm going insane <br> You know I'd give you everything I've got <br> For a little peace of mind.  <br>  <br>  <br>  <br> I'm so tired, I'm feeling so upset <br> Although I'm so tired, I'll have another cigarette <br> And curse Sir Walter Raleigh <br> He was such a stupid get. <br> You'd say I'm putting you on <br> But it's no joke, it's doing me harm <br> You know I can't sleep, I can't stop my brain <br> You know it's three weeks, I'm going insane <br> You know I'd give you everything I've got <br> For a little peace of mind. <br> Give you everything I've got <br> For a little peace of mind. <br> I'd give you everything I've got <br> For a little peace of mind."
I'm So Tired (lennon/mccartney),"i'm so tired (lennon/mccartney) <br> I'm so tired, i haven't slept a wink <br> I'm so tired, my mind is on the blink <br> I wonder should i get up and fix myself a drink <br> No,no,no. <br> I'm so tired i don't know what to do <br> I'm so tired my mind is set on you <br> I wonder should i call you but i know what you'd do <br> You'd say i'm putting you on <br> But it's no joke, it's doing me harm <br>  <br>  <br>  <br> You know i can't sleep, i can't stop my brain <br> You know it's three weeks, i'm going insane <br> You know i'd give you everything i've got <br> For a little peace of mind <br> I'm so tired, i'm feeling so upset <br> Although i'm so tired i'll have another cigarette <br> And curse sir walter raleigh <br> He was such a stupid git. <br> "
I'm Talking About You,"Let me tell you 'bout a girl I know <br> I met her walking down a uptown street <br> She's so fine you know I wished she was mine <br> I get shook up every time we meet <br> I'm talkin' 'bout you <br> Nobody but you <br> Yeah, I do mean you <br> I'm just trying to get a message to you <br> Let me tell you 'bout a girl I know <br> I tell ya now she looks so good <br> Got so much sk**s and such a beautiful will <br> She oughta be somewhere in Hollywood  <br>  <br>  <br>  <br> I'm talkin' 'bout you <br> Nobody but you <br> Come on and give me a cue <br> So I can get a message to you <br> Let me tell you 'bout a girl I know <br> She's sitting right here by my side <br> Lovely indeed that why I asked if she <br> Promised someday she will be my bride <br> Talkin' 'bout you <br> I do mean you <br> Nobody but you <br> Come on, let me get a message through"
I've Got a Feeling,"I've got a feeling <br> A feeling deep inside <br> Oh, yeah <br> (Oh, yeah) <br> (That's right) <br> I've got a feeling <br> A feeling I can't hide <br> Oh, no, no <br> Oh, no! <br> Oh, no <br> Yeah <br> Yeah <br> I've got a feeling <br> Yeah <br> Ooh <br> Oh, please believe me <br> I'd hate to miss the train <br> Oh, yeah (yeah) <br> Oh, yeah! <br> And if you leave me <br> I won't be late again <br> Oh, no <br> Oh, no! <br> Oh, no <br> Yeah, yeah <br> I've got a feeling <br> Yeah <br> I got a feeling <br> All these years I've been wandering around <br> Wondering how come nobody told me <br> All that I was looking for was somebody <br> Who looked like you <br> I've got a feeling <br> That keeps me on my toes <br> Oh, yeah <br> (Oh, yeah) <br> I've got a feeling <br> I think that everybody knows <br> Oh, yeah <br> (Oh, yeah) <br> Oh, yeah <br> Yeah, yeah <br> I have got a feeling <br> Yeah <br> (Yeah) <br> Everybody had a hard year  <br>  <br>  <br>  <br> Everybody had a good time <br> Everybody had a wet dream <br> Everybody saw the sun shine <br> Oh, yeah (oh, yeah) <br> Oh, yeah <br> Oh, yeah <br> (Yeah) <br> Everybody had a good year <br> Everybody let their hair down <br> Everybody pulled their socks up (yeah?) <br> Everybody put their foot down <br> Oh, yeah <br> (Yeah) <br> (Whoo-hoo!) <br> (I've got a feeling) Everybody had a good year <br> (A feeling deep inside) Everybody had a hard time <br> (Oh, yeah) Everybody had a wet dream <br> (Oh, yeah) Everybody saw the sun shine <br> (I've got a feeling) Everybody had a good year <br> (A feeling I can't hide) Everybody let their hair down <br> (Oh, no) Everybody pull their socks up <br> (Oh, no, no) Everybody put their foot down <br> Oh, yeah (Yeah) <br> I've got a feeling <br> I've got a feeling <br> (Oh, yeah) <br> I've got a feeling <br> Yeah <br> Spoken: <br> Oh, my soul <br> So hard"
I've Got A Feeling (lennon/mccartney),"I've got a feeling, a feeling deep inside <br> Oh yeah, oh yeah. <br> I've got a feeling, a feeling i can't hide <br> Oh no. oh no, oh no, <br> Yeah i've got a feeling. <br> Oh please believe me, i'd hate to miss the train <br> Oh yeah, oh yeah. <br> And if you leave me i won't be late again <br> Oh no, oh no, oh no. <br> Yeah i've got a feeling yeah. <br> All these years i've been wandering around, <br> Wondering how come nobody told me <br>  <br>  <br>  <br> All that i was looking for was somebody <br> Who looked like you. <br> Ev'rybody had a hard year <br> Ev'rybody had a good time <br> Ev'rybody had a wet dream, <br> Ev'rybody saw the sunshine <br> Oh yeah, oh yeah. <br> Ev'rybody had a good year, <br> Ev'rybody let their hair down, <br> Ev'rybody pulled their socks up, <br> Ev'rybody put their foot down. <br> Oh yeah, oh yeah. <br> [oh my soul... so odd.] <br> "
I've Got a Feeling (Naked Version),"I've got a feeling, a feeling deep inside <br> Oh yeah, oh yeah. <br> I've got a feeling, a feeling I can't hide <br> Oh no, oh no, oh no. <br> Yeah, I've got a feeling. <br> Oh please believe me, I'd hate to miss the train <br> Oh yeah, oh yeah. <br> And if you leave me I won't be late again <br> Oh no, oh no, oh no. <br> Yeah, I've got a feeling, yeah. <br> All these years I've been wandering around, <br> Wondering how come nobody told me <br> All that I was looking for was somebody <br> Who looked like you. <br> I've got a feeling, that keeps me on my toes <br> Oh yeah, oh yeah. <br> I've got a feeling, I think that everybody knows  <br>  <br>  <br>  <br> Oh yeah, oh yeah, oh yeah. <br> Yeah, yeah, I've got a feeling, yeah. <br> Yeah <br> Ev'rybody had a hard year <br> Ev'rybody had a good time <br> Ev'rybody had a wet dream, <br> Ev'rybody saw the sunshine <br> Oh yeah, oh yeah. <br> Ev'rybody had a good year, <br> Ev'rybody let their hair down, <br> Ev'rybody pulled their socks up, <br> Ev'rybody put their foot down. <br> Oh yeah, oh yeah. <br> Yeah I've got a feeling <br> A feeling deep inside <br> Oh yeah, oh yeah. <br> I've got a feeling, a feeling I can't hide <br> Oh no <br> Oh no no no <br> Yeah yeah yeah yeah <br> I've got a feeling <br> I've got a feeling"
I've Just Seen A Face,"I've just seen a face, <br> I can't forget the time or place <br> Where we just met. <br> She's just the girl for me <br> And I want all the world to see <br> We've met, mm-mm-mm-m'mm-mm <br> Had it been another day <br> I might have looked the other way <br> And I'd have never been aware. <br> But as it is I'll dream of her <br> Tonight, di-di-di-di'n'di. <br> Falling, yes I am falling, <br> And she keeps calling <br> Me back again. <br> I have never known <br> The like of this, I've been alone <br> And I have missed things <br> And kept out of sight <br> But other girls were never quite <br> Like this, di-di-di-di'n'di.  <br>  <br>  <br>  <br> Falling, yes I am falling, <br> And she keeps calling <br> Me back again. <br> Yeah! <br> Bup-a-lup-bup! <br> Falling, yes I am falling, <br> And she keeps calling <br> Me back again. <br> I've just seen a face, <br> I can't forget the time or place <br> Where we just met. <br> She's just the girl for me <br> And I want all the world to see <br> We've met, mm-mm-mm-di-di-di. <br> Falling, yes I am falling, <br> And she keeps calling <br> Me back again. <br> Falling, yes I am falling, <br> And she keeps calling <br> Me back again. <br> Oh, falling, yes I am falling, <br> And she keeps calling <br> Me back again."
I've Just Seen A Face (lennon/mccartney),"I've just seen a face, <br> I can't forget the time or place <br> Where we just meet. <br> She's just the girl for me <br> And want all the world to see <br> We've met, mmm-mmm-mmm-m'mmm-mmm. <br> Had it been another day <br> I might have looked the other way <br> And i'd have never been aware. <br> But as it is i'll dream of her <br> Tonight, di-di-di-di'n'di. <br> Falling, yes i am falling, <br> And she keeps calling <br> Me back again. <br> I have never known <br> The like of this, i've been alone <br> And i have missed things <br> And kept out of sight <br> But other girls were never quite <br> Like this, da-da-n'da-da'n'da. <br>  <br>  <br>  <br> Falling, yes i am falling, <br> And she keeps calling <br> Me back again. <br> Falling, yes i am falling, <br> And she keeps calling <br> Me back again. <br> I've just seen a face, <br> I can't forget the time or place <br> Where we just meet. <br> She's just the girl for me <br> And want all the world to see <br> We've met, mmm-mmm-mmm-da-da-da. <br> Falling, yes i am falling, <br> And she keeps calling <br> Me back again. <br> Falling, yes i am falling, <br> And she keeps calling <br> Me back again. <br> Oh, falling, yes i am falling, <br> And she keeps calling <br> Me back again. <br> "
I&#039;ll Follow The Sun,"[CHORUS] <br> One day you'll look to see I've gone <br> For tomorrow may rain, so I'll follow the sun <br> Some day you'll know I was the one <br> But tomorrow may rain, so I'll follow the sun <br> [VERSE] <br> And now the time has come <br> And so my love I must go <br> And though I lose a friend <br> In the end you will know, oooh <br> [CHORUS] <br> One day you'll find that I have gone <br>  <br>  <br>  <br> But tomorrow may rain, so I'll follow the sun <br> Yea, tomorrow may rain, so I'll follow the sun <br> [HOOK] <br> And now the time has come <br> And so my love I must go <br> And though I lose a friend <br> In the end you'll know, oooh <br> One day you'll find that I have gone <br> But tomorrow may rain, so I'll follow the sun"
If I Feel,"Baby's good to me, you know <br> She's happy as can be, you know <br> She said so <br> I'm in love with her and I feel fine <br> Baby says she's mine, you know <br> She tells me all the time, you know <br> She said so <br> I'm in love with her and I feel fine <br> I'm so glad that she's my little girl <br> She's so glad, she's telling all the world  <br>  <br>  <br>  <br> That here baby buys her things, you know <br> He buys her diamond rings, you know <br> She said so <br> She's in love with me and I feel fine <br> Baby says she's mine, you know <br> She tells me all the time, you know <br> She said so <br> I'm in love with her and I feel fine"
If I Fell,"If I fell in love with you <br> Would you promise to be true <br> And help me understand? <br> 'Cause I've been in love before <br> And I found that love was more <br> Than just holding hands <br> If I give my heart <br> To you <br> I must be sure <br> From the very start <br> That you <br> Would love me more than her <br> If I trust in you <br> Oh, please <br> Don't run and hide <br> If I love you too <br> Oh, please <br> Don't hurt my pride like her <br> 'Cause I couldn't stand the pain  <br>  <br>  <br>  <br> And I <br> Would be sad if our new love <br> Was in vain <br> So I hope you see <br> That I <br> Would love to love you <br> And that she <br> Will cry <br> When she learns we are two <br> 'Cause I couldn't stand the pain <br> And I would be sad if our new love <br> Was in vain <br> So I hope you see <br> That I <br> Would love to love you <br> And that she <br> Will cry <br> When she learns we are two <br> If I fell in love with you"
If I Fell (lennon/mccartney,If i fell in love with you <br> Would you promise to be true <br> And help me understand <br> 'cause i've been in love before <br> And i found that love was more <br> Than just holding hands <br> If i give my heart to you <br> I must be sure <br> From the very start <br> That you would love me more than her <br> If i trust in you oh please <br>  <br>  <br>  <br> Don't run and hide <br> If i love you too oh please <br> Don't hurt my pride like her <br> 'cause i couldn't stand the pain <br> And i would be sad if our new love was in vain <br> So i hope you see that i <br> Would love to love you <br> And that she will cry <br> When she learns we are two <br> If i fell in love with you <br> 
If I Needed Someone,"If I needed someone to love <br> You're the one that I'd be thinking of <br> If I needed someone <br> If I had some more time to spend <br> Then I guess I'd be with you, my friend <br> If I needed someone <br> Had you come some other day <br> Then it might not have been like this <br> But, you see, now I'm too much in love <br> Carve your number on my wall <br> And maybe you will get a call from me  <br>  <br>  <br>  <br> If I needed someone <br> Ah, ah, ah, ah <br> If I had some more time to spend <br> Then I guess I'd be with you, my friend <br> If I needed someone <br> Had you come some other day <br> Then it might not have been like this <br> But, you see, now I'm too much in love <br> Carve your number on my wall <br> And maybe you will get a call from me <br> If I needed someone <br> Ah, ah"
If I Needed Someone (harrison),"If i needed someone to love <br> You're the one that i'd be thinking of <br> If i needed someone <br> If i had some more time to spend <br> That i guess i'd be with you my friend <br> If i needed someone <br> Had you come some other day <br> Then it might not have been like this <br> But you see now i'm too much in love <br> Carve your number on my wall <br> And maybe you will get a call from me <br>  <br>  <br>  <br> If i needed someone <br> Ah, ah, ah, ah <br> If i had some more time to spend <br> That i guess i'd be with you my friend <br> If i needed someone <br> Had you come some other day <br> Then it might not have been like this <br> But you see now i'm too much in love <br> Carve your number on my wall <br> And maybe you will get a call from me <br> If i needed someone <br> Ah, <br> "
If You Love Me Baby,"If you leave me, baby <br> I don't know what I´ll do <br> I guess I would die, sweetheart <br> If I don't get a kiss from you <br> Take out some insurance on me, baby <br> Take out some insurance on me, baby <br> Well, if you ever, ever say goodbye <br> I'm gonna go right home and die <br> Oh, if you want me, baby <br> You've gotta come to me <br> Mm, I'm just like a stump in a field <br> You just can't move me <br> Take out some insurance on me, baby <br> Ooh, some insurance on me, baby <br> Well, if you ever, ever say goodbye <br> I'm gonna go right home and die  <br>  <br>  <br>  <br> Well, if you want me, baby <br> Mm, you've gotta come to me <br> I'm just like a stump in a field <br> You just can't move me <br> Well, if you want me, baby <br> Mm, you've gotta come to me <br> I'm just like a stump in a field <br> You just can't move me <br> Well, if you leave me, baby <br> I don't know what I´ll do <br> I guess I would die, sweetheart <br> If I don't get a kiss from you <br> Take out some insurance on me, baby <br> Mm, some god damned insurance on me, baby <br> If you ever, ever say goodbye <br> I'm gonna go right home and die"
If You've Got Trouble,"If you've got trouble <br> Then you got less trouble than me <br> You say you're worried <br> You can't be as worried as me (Oh oh) <br> You're quite contend to be bad <br> With all the vantage you had over me <br> Just cause you're trouble <br> And don't bring your troubles to me <br> I don't think it's funny <br> When you ask for money and things <br> Especially when you're standing there <br> Wearing diamond and rings (Oh oh) <br> You think I'm soft in the head <br> Well try someone softer instead anything <br> It's not so funny <br> When you know what money can bring <br> You better leave me alone <br> I don't need a thing from you <br> You better take yourself home <br> Go and count a ring or two <br> If you've got trouble <br> Then you got less trouble than me  <br>  <br>  <br>  <br> You say you're worried <br> You can't be as worried as me <br> You're quite contend to be bad <br> With all the vantage you had over me <br> Just cause you're trouble <br> And don't bring your troubles to me <br> (Ah rock on, anybody.) <br> You better leave me alone, <br> I don't need a thing from you <br> You better take yourself home <br> Go and count a ring or two <br> If you've got trouble <br> Then you got less trouble than me <br> You say you're worried <br> You can't be as worried as me (Oh oh) <br> You're quite contend to be bad <br> With all the vantage you had over me <br> Just cause you're trouble <br> And don't bring your troubles to me <br> Just cause you're trouble <br> And don't bring your troubles to me"
If You've Got Trouble(lennon/mccartney),"If you've got trouble, <br> Then you got less trouble than me <br> You say you're worried, <br> You can't be as worried as me <br> You're quite contend to be bad <br> With all the vantage you had over me <br> Just cause your trouble <br> And don't bring your troubles to me <br> I dont think it's funny <br> When you ask for money and things, <br> Especially when you're standing there <br> Wearing diamond and rings <br> You think i'm soft in the head <br> Well try someone softer instead anything <br> It's not so funny <br> When you know what money can bring <br> You better leave me alone, <br> I don't need a thing from you <br> You better take yourself home <br> Go and count a ring or two <br> If you've got trouble, <br> Then you got less trouble than me <br>  <br>  <br>  <br> You say you're worried, <br> You can't be as worried as me <br> You're quite contend to be bad <br> With all the vantage you had over me <br> Just cause your trouble <br> And don't bring your troubles to me <br> Ah rock on anybody <br> You better leave me alone, <br> I don't need a thing from you <br> You better take yourself home <br> Go and count a ring or two <br> If you've got trouble, <br> Then you got less trouble than me <br> You say you're worried, <br> You can't be as worried as me <br> You're quite contend to be bad <br> With all the vantage you had over me <br> Just cause your trouble <br> And don't bring your troubles to me <br> Just cause your trouble <br> And don't bring your troubles to me <br> "
In My Life,"There are places I'll remember <br> All my life, though some have changed <br> Some forever, not for better <br> Some have gone and some remain <br> All these places have their moments <br> With lovers and friends I still can recall <br> Some are dead and some are living <br> In my life, I've loved them all <br> But of all these friends and lovers <br> There is no one compares with you <br> And these memories lose their meaning  <br>  <br>  <br>  <br> When I think of love as something new <br> Though I know I'll never lose affection <br> For people and things that went before <br> I know I'll often stop and think about them <br> In my life, I love you more <br> Though I know I'll never lose affection <br> For people and things that went before <br> I know I'll often stop and think about them <br> In my life, I love you more <br> In my life-- I love you more"
In My Life (lennon/mccartney),There are places i'll remember <br> All my life though some have changed <br> Some forever not for better <br> Some have gone and some remain <br> All these places have their moments <br> With lovers and friends i still can recall <br> Some are dead and some are living <br> In my life i've loved them all <br> But of all these friends and lovers <br> There is no one compares with you <br> And these memories lose their meaning <br>  <br>  <br>  <br> When i think of love as something new <br> Though i know i'll never lose affection <br> For people and things that went before <br> I know i'll often stop and think about them <br> In my life i love you more <br> Though i know i'll never lose affection <br> For people and things that went before <br> I know i'll often stop and think about them <br> In my life i love you more <br> In my life i love you more <br> 
In My Life / Wait,"Lyrics: <br> There are places I remember <br> All my life, though some have changed <br> Some forever not for better <br> Some have gone and some remain <br> All these places had their moments <br> With lovers and friends <br> I still can recall <br> Some are dead and some are living <br> In my life I've loved them all <br> But of all these friends and lovers <br> there is no one compares with you <br> And these memories lose their meaning <br> When I think of love as something new <br> Though I know I'll never lose affection <br> For people and things that went before <br> I know I'll often stop and think about them <br> In my life I love you more <br> Though I know I'll never lose affection <br> For people and things that went before <br> I know I'll often stop and think about them <br> In my life I love you more <br> In my life I love you more <br> Lyrics: <br> It's been a long time <br> Now I'm coming back home <br> I've been away now <br> Oh how I've been alone <br> Wait till I come back to your side <br> We'll forget the tears we've cried  <br>  <br>  <br>  <br> But if your heart breaks <br> Don't wait, turn me away <br> And if your heart's strong <br> Hold on, I won't delay <br> Wait till I come back to your side <br> We'll forget the tears we've cried <br> I feel as though <br> You ought to know <br> That I've been good <br> As good as I can be <br> And if you do <br> I'll trust in you <br> And know that you <br> Will wait for me <br> It's been a long time <br> Now I'm coming back home <br> I've been away now <br> Oh how I've been alone <br> Wait till I come back to your side <br> We'll forget the tears we've cried <br> I feel as though <br> You ought to know <br> That I've been good <br> As good as I can be <br> And if you do <br> I'll trust in you <br> And know that you <br> Will wait for me <br> It's been a long time <br> Now I'm coming back home <br> I've been away now <br> Oh how I've been alone <br> Wait till I come back to your side <br> We'll forget the tears we've cried <br> It's been a long time <br> Now I'm coming back home <br> I've been away now <br> Oh, how I've been alone"
In Spite Of All The Danger,In spite of all the danger <br> In spite of all that may be <br> I'll do anything for you <br> Anything you want me to <br> If you'll be true to me <br> In spite of all the heartache <br> That you may cause me <br> I'll do anything for you <br> Anything you want me to <br> If you'll be true to me <br> I'll look after you <br> Like I've never done before <br> I'll keep all the others <br> From knocking at your door  <br>  <br>  <br>  <br> In spite of all the danger <br> In spite of all that may be <br> I'll do anything for you <br> Anything you want me to <br> If you'll be true to me <br> Yeah! <br> In spite of all the heartache <br> That you may cause me <br> I'll do anything for you <br> Anything you want me to <br> If you'll be true to me <br> I'll do anything for you <br> Anything you want me to <br> If you'll be true to me
India,"Oh yeah, alright <br> Are you gonna be in my dreams, tonight? <br> Love you, love you, love you, love you <br> Love you, love you, love you, love you <br> Love you, love you, love you, love you <br> Love you, love you, love you, love you  <br>  <br>  <br>  <br> Love you, love you, love you, love you <br> Love you, love you, love you, love you <br> And in the end the love you take <br> Is equal to the love you make"
It Won't Be Long,"It won't be long <br> Yeah (yeah) yeah (yeah) yeah (yeah) <br> It won't be long <br> Yeah (yeah) yeah (yeah) yeah (yeah) <br> It won't be long <br> Yeah (yeah) <br> 'Til I belong to you (ahh) <br> Every night, when everybody has fun <br> Here am I, sitting all on my own <br> It won't be long <br> Yeah (yeah) yeah (yeah) yeah (yeah) <br> It won't be long <br> Yeah (yeah) yeah (yeah) yeah (yeah) <br> It won't be long <br> Yeah (yeah) <br> 'Til I belong to you (ahh) <br> Since you left me (you left me here on my own) <br> I'm so alone <br> Now you're coming <br> You're coming on home (now you're coming on home) <br> I'll be good like I know I should (yes, you should be) <br> You're coming home (aaah) <br> You're coming home <br> Every night, the tears come down from my eye  <br>  <br>  <br>  <br> Every day, I've done nothing but cry <br> It won't be long <br> Yeah (yeah) yeah (yeah) yeah (yeah) <br> It won't be long <br> Yeah (yeah) yeah (yeah) yeah (yeah) <br> It won't be long <br> Yeah (yeah) <br> 'Til I belong to you (ahh) <br> Since you left me (you left me here on my own) <br> I'm so alone <br> Now you're coming <br> You're coming on home (now you're coming on home) <br> I'll be good like I know I should (yes, you should be) <br> You're coming home (aaah) <br> You're coming home <br> So every day, we'll be happy, I know <br> Now I know that you won't leave me no more <br> It won't be long <br> Yeah (yeah) yeah (yeah) yeah (yeah) <br> It won't be long <br> (Yeah) yeah (yeah) yeah (yeah) <br> It won't be long <br> Yeah (yeah) <br> 'Til I belong to you"
