Song Title,Lyrics
Dreaming in metaphors - live in paris,"Love serenade <br> Soothe me with the morning sun <br> Help me find someone <br> Peaceful and non-judgemental <br> Holdin' me back <br> And make me feel whole with life <br> And stay the same <br> Life <br> Without the pain <br> Why must we dream in metaphors? <br> Try to hold on to something we couldn't understand <br> Couldn't understand <br> And why must we argue loudly? <br> When peace is our one salvation <br> I couldn't understand <br> Couldn't understand <br> Yea... <br> Ohh, ohh ohh, ohh ohh, ohh ohh <br> Ohh, ohh ohh, ohh ohh, ohh ohh <br> Someone lost their faith in, seeking God so they <br> ...Someone lost their faith in seeking God so they... <br> Turn to the needle, back to the cradle. They were... <br> ...Turn to the needle... ...back to the cradle... <br> Rocking it all too long <br> Tell me what's going on with your life <br> Has it stay the same? <br> Well why do we dream in metaphors? <br> Try to hold on to something we couldn't understand <br> Couldn't understand <br> Tell me why must we argue loudly? When peace is our one <br> ...why must we argue... <br> Salvation I couldn't understand <br> Couldn't understand <br> Yeah... <br> Ohh, ohh ohh ohh ohh <br> Ohh, ohh ohh ohh ohh ohhh... <br> Life will all...........stay the same...  <br>  <br>  <br>  <br> Life stay the same <br> Life will ease your pain <br> ...life without no......pain or shame... <br> Why must we dream in metaphors? <br> We're trying to hold on to something we couldn't understand <br> Couldn't understand <br> Tell me why must we argue loudly when peace is our one <br> ...why must we argue... <br> Salvation I couldn't understand <br> Couldn't understand <br> Now why must we duh-ream in metaphors <br> ...why do we dream in metaphors... <br> ...why do we dream... <br> Something that's lost <br> ...couldn't understand stand stand, I couldn't understand <br> And you know I couldn't understand I just couldn't understand <br> ...Couldn't understand stand stand, I couldn't understand <br> ...ahh bah bah bah bah... <br> And you know I couldn't understand, I just couldn't understand <br> ...aah, bah bah bah bah... <br> Couldn't understand stand stand <br> I couldn't understand <br> And you know I couldn't understand <br> I just couldn't understand <br> Couldn't understand stand stand <br> I couldn't understand <br> And you know I couldn't understand <br> I just couldn't understand <br> Couldn't understand stand stand <br> I couldn't understand <br> And you know I couldn't understand <br> I just..."
Dreaming in Metaphors (Piano Version),"Love serenade, <br> Soothe me with the morning sun. <br> Help me find someone, <br> Peaceful and non-judgemental. <br> Holdin' me back, <br> And make me feel whole with life. <br> And stay the same. <br> Life. <br> Without the pain. Why must we dream in metaphors? <br> Try to hold on to something we couldn't understand. <br> Couldn't understand. <br> And why must we argue loudly? <br> When peace is our one salvation. <br> I couldn't understand <br> Couldn't understand <br> Yeah Ohh, ohh ohh, ohh ohh, ohh ohh <br> Ohh, ohh ohh, ohh ohh, ohh ohh Someone lost their faith in, seeking God so they <br> Someone lost their faith in seeking God so they Turn to the needle, back to the cradle. They were <br> Turn to the needle back to the cradle Rocking it all too long. <br> Tell me what's going on with your life. <br> Has it stay the same? Well why do we dream in metaphors? <br> Try to hold on to something we couldn't understand. <br> Couldn't understand. Tell me why must we argue loudly? When peace is our one, <br> Why must we argue <br> Salvation I couldn't understand <br> Couldn't understand <br> Yeah Ohh, ohh ohh ohh ohh <br> Ohh, ohh ohh ohh ohh ohhh... Life will all stay the same  <br>  <br>  <br>  <br> Life stay the same Life will ease your pain <br> Life without no pain or shame Why must we dream in metaphors? <br> We're trying to hold on to something we couldn't understand. <br> Couldn't understand Tell me why must we argue loudly when peace is our one <br> Why must we argue <br> Salvation I couldn't understand <br> Couldn't understand Now why must we duh-ream in metaphors <br> Why do we dream in metaphors <br> Why do we dream Something that's lost <br> Couldn't understand stand stand, I couldn't understand. And you know I couldn't understand I just couldn't understand. Couldn't understand stand stand, I couldn't understand. <br> Ah bah bah bah bah And you know I couldn't understand, I just couldn't understand. <br> Aah, bah bah bah bah Couldn't understand stand stand, <br> I couldn't understand <br> And you know I couldn't understand, <br> I just couldn't understand <br> Couldn't understand stand stand, <br> I couldn't understand <br> And you know I couldn't understand, <br> I just couldn't understand <br> Couldn't understand stand stand, <br> I couldn't understand <br> And you know I couldn't understand, <br> I just"
Dumb,"Silence in your voice <br> Screaming I've no <br> Choice cause I'm angry <br> Angry and lonely <br> Silence while you steal <br> Feeding from the <br> Will of my babies <br> My one and only's <br> So, wish that I could make you see <br> The harm in what you did <br> But I never hear you scream <br> Dumb-da-dumb-dumb-dumb <br> Dumb-da-dumb-dumb-dumb <br> Silence while you win <br> Gleaming like a <br> Toe dying ugly <br> Rocks in you belly <br> There's silence every day <br> Cause I know that there's no <br> Way I can save you <br> Cause you won your own blue <br> But true remain <br> So, wish that I could make you see  <br>  <br>  <br>  <br> The harm in what you did <br> But I never hear you scream <br> Dumb-da-dumb-dumb-dumb X8 <br> Whoa, the lonely, I sing this for you only <br> Whoa, the lonely, a freind that I once knew <br> Whoa, the lonely, if you and me if only <br> For a friend I once knew <br> A friend I once knew <br> Dumb-da-dumb-dumb-dumb <br> Dumb-da-dumb-dumb-dumb <br> Dumb-da-dumb-dumb-dumb <br> Dumb-da-dumb-dumb-dumb <br> Dumb-da-dumb-dumb-dumb <br> Dumb-da-dumb-dumb-dumb <br> Dumb-da-dumb-dumb-dumb <br> Dumb-da-dumb-dumb-dumb <br> Dumb-da-dumb-dumb-dumb <br> Dumb-da-dumb-dumb-dumb"
Every Time I'm With You,"Are we going insane? <br> Do we need to explain? <br> I feel like we know it <br> Am I doing it right? <br> Cause when you show me that candlelight <br> I don't wanna blow it <br> Coming in, let me know if you like it <br> Show me you like it, show me excited <br> I can lose it all, it won't be daunting <br> Somehow I don't think I'd even care <br> Cause every time I'm with you, I feel wanted <br> We could make believers if we dare, yeah <br> There is so much at stake <br> Hearts too soft to break <br> But we don't need to go there <br> Cause we're like summer and rain <br> You and I are not the same <br> That's what makes it perfect <br> Coming in, let me know if you like it <br> Show me you like it, show me excited <br>  <br>  <br>  <br> I can lose it all, it won't be daunting <br> Somehow I don't think I'd even care <br> Cause every time I'm with you, I feel wanted <br> We could make believers if we dare, yeah <br> Coming out, show me you like it <br> Show me you like it <br> Coming out, show me you like it <br> Show me you like it <br> I can lose it all, it won't be daunting <br> Somehow I don't think I'd even care <br> Cause every time I'm with you, I feel wanted <br> We could make believers if we dare, yeah <br> We're just two believers if we dare, yeah <br> Coming out, show me you like it <br> Show me you like it <br> Coming out, show me you like it <br> Show me you like it"
Everything Will Be Alright,"I believe in you and me <br> I'm coming to find you <br> If it takes me all night <br> Wrong until you make it right <br> And I won't forget you <br> At least I'll try <br> And run, and run tonight <br> Everything will be alright <br> Everything will be alright <br> Everything will be alright <br> Everything will be alright <br> I was out shopping for a doll <br> To say the least, I thought I've seen them all <br> But then you took me by surprise  <br>  <br>  <br>  <br> I'm dreaming bout those dreamy eyes <br> I never knew, I never knew <br> So take your suitcase, cause I don't mind <br> And baby doll, I meant it ever time <br> You don't need to compromise <br> I'm dreaming bout those dreamy eyes <br> I never knew, I never knew <br> But it's alright... <br> Everything will be alright <br> Everything will be alright <br> Everything will be alright <br> Everything will be alright"
Excerpt From,"My emotions <br> Drift away <br> I think about it, but it's alright, <br> It's alright, it's alright, it's alright <br> It's alright now... <br> My emotions <br> Drift away <br> I think about it <br> Every single day <br> Do I regret it? <br> What I'd say <br> That it's alright, it's alright, it's alright <br> Out in space <br> There's a feeling that runs through your veins <br> One that has no time, no space <br> Taking you higher <br> So that you can't deny it <br> That's when you're in love <br>  <br>  <br>  <br> Taking you higher <br> So that you can't deny it <br> That's when you're in love <br> Taking you higher <br> So that you can't deny it <br> That's when you're in love <br> That's when you're in love <br> Taking you higher <br> So that you can't deny it <br> That's when you're in love <br> Taking you higher <br> So that you can't deny it <br> That's when you're in love <br> Taking you higher <br> So that you can't deny it <br> That's when you're in love <br> That's when you're in love <br> "
Excerpt From (let's Fall In Love),My emotions <br> Drift away <br> I think about it but it's alright it's alright it's alright it's alright <br> It's alright now <br> My emotions <br> Drift away <br> I think about it every single day <br> Do I regret it <br> Well I'd say thats its alright it's alright it's alright <br> Out in space <br> There's a feeling that runs through your veins <br> One that has no time no space <br> Taking you high <br> So that you can't deny it <br> Thats when you're in love  <br>  <br>  <br>  <br> Taking you high <br> So that you can't deny it <br> That's when youre in love <br> Taking you high <br> So that you can't deny it <br> That's when you're in love <br> That's when you're in love <br> Taking you high <br> So that you can't deny it <br> That's when you're in love <br> Taking you high <br> So that you can't deny it <br> That's when you're in love <br> Taking you high <br> So that you can't deny it <br> That's when you're in love <br> That's when you're in love
Fly Like An Eagle,"Yeah, think I <br> better get up <br> Doo...doo...du du ... Yeah ... <br> Doo...doo...du du ... Love, love, love ... <br> Doo...doo...du du ... Don't it baby? ... <br> Time keeps on slippin' <br> Into the future... <br> Said <br> Time keeps on slippin', slippin', slippin' <br> Into the future.........oohhh <br> Said I wanna fly like an eagle... to the sea <br> Fly like an eagle let my spirit carry me, I wanna... <br> fly... <br> Fly right into the future.... <br> I wanna feed the babies... said, who can't get enough to eat <br> Wanna shoe the children... no shoes on their feet <br> I wanna house the people... livin' in the street <br> Oh yeah there's a solution <br> Let me fly like and eagle... to the sea <br> Fly like an eagle let that spirit carry me, I wanna <br> Fly right into the future <br> Time keeps on slippin', slippin', slippin' <br> Into the future... <br> Time flies don't it baby? <br> Time keeps on slippin', slippin', slippin' <br> Into the future... ...Ohhh.  <br>  <br>  <br>  <br> Time flies don't it baby? <br> Keep on flying... <br> keep on flying, ohhh ... <br> Oh yeah, yeah <br> Think I better get up... <br> Don't it baby? <br> Hey hey hey hey hey hey hey hey hey... <br> I wanna fly like an eagle... to the sea <br> Fly like an eagle let my spirits carry me, I wanna <br> fly... <br> Fly right into the future <br> Lemme fly like an eagle ... to the sea <br> ... Fly............ like an ea.....gle.... we'll <br> fly... <br> Fly like an eagle let that spirit carry me, I wanna... <br> fly.... <br> Fly............... like an ea.....gle.... we'll fly... <br> Fly right into the future <br> Lemme fly like an eagle ... ... to the sea <br> In a sky full of people ... only some want to fly, isn't that... <br> crazy? ... Ohh hho ...oohh <br> fly.... <br> Fly............ like an ea.....gle.... I'm gonna fly... <br> Fly............ like an ea.....gle.... I'm gonna fly... <br> Fly............ like an ea.....gle.... I'm gonna fly..."
For The Love Of You - Bonus Track,"Driftin' on a memory <br> Ain't no place I'd rather be <br> Then with you, yeah <br> Lovin' you, well, well, well <br> Day will make a way for night <br> All we'll need is candle lights <br> And a song, yeah <br> Soft and long, well <br> Glad to be here alone <br> With a lover unlike no other <br> Sad to see a new horizon <br> Slowly comin' into view, yeah <br> I wanna be living for the love of you <br> Ah, yes I am <br> All that I'm giving is for the love of you <br> Alright now <br> Lovely as a ray of sun <br> That touches me when the mornin' comes <br> Feels good to me, yeah <br> My love and me, well <br> Smoother than a gentle breeze <br> Flowin' through my mind with ease <br> Soft as can be, well <br> When you're lovin' me <br> When you're lovin' me <br> Love to be right in the waves <br> Of your love enchanted with a touch <br> And it seems to me <br> We could sail together <br> In and out of mystery <br> Well, I wanna be living, for the love of you <br> Alright now <br> All that I'm giving, is for the love of you  <br>  <br>  <br>  <br> You got me, girl <br> I wanna be living, for the love of you <br> Alright now <br> All that I'm giving, givin' is for the love of you <br> Oh, yes I am <br> Paradise I have within <br> Can't feel insecure again <br> You're the key <br> Well, and this I see <br> Oh, I see <br> Now and then I lose my way <br> Using words that try to say <br> What I feel, yeah, love is real <br> Oh, love is real <br> I might as well sign my name <br> On a card which could say it better <br> Time will tell 'cause it seems <br> That I done just about all that I can do <br> I know that I'm livin', for the love of you <br> Oh, yes I am <br> I know that I'm livin', for the love, love of you <br> Every, everyday I, livin', for the love of you <br> I'm living, for the love <br> Each and every day, oh yes I do <br> I'm gonna say it one more time <br> Said, ""I'm living, for the love <br> Each and every day, oh"" <br> Lord, Lord knows I am right, right now <br> Said that, ""I'm livin' for the love"""
Free,"Whispering in his ear <br> My magic potion to love <br> Telling him, I'm sincere <br> And that there's nothin' too good for us <br> And I've just got to be me, me, me <br> Whispering in his ear <br> My magic potion to love <br> Telling him, I'm sincere <br> And that there's nothin' too good for us <br> But I want to be free, free, free <br> And I've just got to be me yeah, me, me <br> Teasing hands on his mind <br> Give our nights such mistery <br> Happiness all the time <br> Oh and how that man pleases me <br> But I want to be free, free, free <br> And I've just got to be me, me, me  <br>  <br>  <br>  <br> (Ba, ba, ba, ba, ba, ba, ba) <br> I've just got to be me <br> (Ba, ba, ba, ba, ba, ba, ba) <br> Feelin' you close to me <br> Makes all my senses smile <br> Let's not waste ecstasy <br> 'Cause I'll only be here for a while <br> I've gotta be free, free, free, ohh <br> And I've just got to be me yeah, yeah, me, me <br> Free, free, free to be me <br> (I've just gotta be me) <br> And I just wanna, I just wanna be me <br> (I've just gotta be me) <br> I've just gotto be me, me <br> Ohh free <br> (I've just gotta be me) <br> I sware to my, I've gotto be me"
Future Love Paradise,"(seal) 1991 <br> But if only you could see them, <br> You would know from their faces. <br> There were kings and queens, <br> Followed by princes and princesses. <br> There were future power people, <br> Throwin love to the loveless. <br> Shining a light 'cause they wanted it seen. <br> Well there were cries... <br> Well there were cries of why... <br> Followed by cries... <br> Followed by cries of why not <br> Can i, <br> Reach out for you if that feels good to me.....? <br> Reach out for you if that feels good to me ? <br> And the riders will not stop us, <br> 'cause the only love they'll find is paradise. (seal) <br> And the riders will not stop us, <br> 'cause the only love they'll find is paradise. <br> No the riders will not stop us, <br> 'cause the only love they'll find is paradise. (wendy/lisa) <br> No the riders will not stop us, <br> 'cause the only love they'll find is paradise. <br> Paradise yeah... <br> Mmmm don't you know that racism in among future kings, <br> Can only lead to no good... <br> To no good... <br> Besides your, sons and daughters <br> Sons and daughters <br> Already know how that feels. <br> Already know how that feels... one day. <br> One day (one day) <br> All the queens will gather round, <br> Spreading love and unity so we can be found. <br> Well then all the writers say it's all to do with... d**. <br> Drugs for the gentlemen. <br> When your love, <br> Inject me with a love, all right. <br> Ooh. <br> And the riders will not stop us, <br> Pa... <br> 'cause the only drug they'll find is paradise <br> Ra... dise... <br> Future love pa-ra... <br> Dise... <br> No the riders will not stop us, <br> 'cause the only love they'll find is paradise <br> ...paradise... <br> Future love paradise... <br> Oh, we're livin in a paradi... <br> Dise... <br> No the riders will not stop us, <br> ...paradise.. <br> The only love they'll find is paradise... <br> Paradise... yea  <br>  <br>  <br>  <br> Love paradise <br> One in and out is gonna make you feel good... <br> Paradise <br> Coming at you like a hurricane would... <br> Paradise <br> Stay close to me i'll always be by your side <br> Save... paradise <br> Save it baby, you know that it's all right... <br> You remind me of a girl i knew... paradise <br> Born so beautiful once aside her... <br> Paradise <br> You make me feel like i need your love, love, love <br> Want to fill me with your love... <br> Fix me with a love, all right... <br> Pa...... <br> And the riders will not stop us, <br> Ra.... dise... <br> 'cause the only love they'll find is paradise <br> Is paradise (wendy/lisa) <br> I'm gonna chain my love... and hold on <br> Future love pa-radise... <br> No the riders will not stop us, <br> Pa..... <br> Ra... dise... <br> 'cause the only drug they'll find is paradise... <br> (loneliness, thats it)(?) <br> Ohh and i'd love a little paradise... <br> The riders will not stop us, <br> 'cause the only love they'll find is paradise... (wendy/lisa) <br> Par...... a.... <br> Dise... <br> Oh, we'll be livin' in a paradise... <br> Damn well then make you feel surely <br> Like you've felt never felt before i'll... <br> Give myself, <br> To you. <br> And if you change your mind. <br> I'll do anything, <br> Just to make the world peaceful. <br> Just to make life wonderful. <br> I will drown all your sorrows. <br> (in a future love paradise...) <br> In a future love paradise... <br> (future love paradise...) <br> Future love paradise... <br> (future love paradise...) <br> Future love paradise... <br> (love love, love love love... <br> Love love, love love love) (wendy/lisa) <br> Yeah <br> Damn well then make you feel surely <br> Like you've never felt before <br> Love love, love love love... (wendy/lisa) <br> I'll <br> Love love, love love love... (wendy/lisa) <br> Give myself... <br> "
Get It Together,"Now's the time for stepping out of place <br> Get up on your feet and give account of your faith <br> Pray to god or something or whatever you do <br> What I see can make me stop and stare <br> But who am I to judge the color of your hair <br> Surely all you're feeling much the same as I do <br> We got to keep this world together, got to keep it moving straight <br> Love like we mean forever, so that people can relate <br> If you're rolling to your left, don't forget I'm on the right <br> Trust and forgive each other <br> A little love and we just might <br> (We gotta do something, we gotta do something, we gotta do something) <br> Thinking of the troubles of today is it easier to put that gun away <br> Or is it difficult to stop the world to show you care <br> Everything and everyone we know is beautiful <br> Surely you will be the guide in light to save us all <br> Maybe we can be the vision of a prophet man's dream <br> We got to keep this world together, got to keep it moving straight  <br>  <br>  <br>  <br> Love like we mean forever, so that people can relate <br> If you're rolling to your left, don't forget I'm on the right <br> Trust and forgive each other <br> A little love and we just might <br> (I have something, do you have something 'cause I have something for you) <br> (I have something, do you have something 'cause I have something for you) <br> (I have something, do you have something 'cause I have something for you) <br> (I have something for you) <br> We got to keep this world together, got to keep it moving straight <br> Love like we mean forever, so that people can relate <br> If you're rolling to your left, don't forget I'm on the right <br> Trust and forgive each other <br> A little love and we just might <br> We got to keep this world together, got to keep it moving straight <br> Love like we mean forever, so that people can relate <br> If you're rolling to your left, don't forget I'm on the right <br> Trust and forgive each other <br> A little love and we just might"
Get it together - live in paris,"Now's the time for stepping out of place <br> Get up on your feet and give account of your faith <br> Pray to God or something or whatever you do <br> What I see can make me stop and stare <br> But who am I to judge the color of your hair <br> Surely all you're feeling much the same as I do <br> We got to keep this world together, got to keep it moving straight <br> Love like we mean forever, so that people can relate <br> If you're rolling to your left, don't forget I'm on the right <br> Trust and forgive each other <br> A little love and we just might <br> Yeah, yeah <br> (We gotta do something, we gotta do something, we gotta do something) <br> Yeah, Thinking of the troubles of today is it easier to put that gun away <br> Or is it difficult to stop the world to show that you care <br> Everything and everyone we know is beautiful <br> Surely you will be the guide in light to save us all <br> Maybe we can be the vision of a perfect man's dream <br> Cause we got to keep this world together, got to keep it moving straight <br> Love like we mean forever, so that people can relate  <br>  <br>  <br>  <br> If you're rolling to your left, don't forget I'm on the right <br> Trust and forgive each other <br> A little love and we just might, just might <br> (I have something, do you have something 'cause I got something for you) <br> (I have something, do you have something 'cause I got something for you) <br> (I have something, do you have something 'cause I got something for you) <br> (I have something for you) <br> We got to keep this world together, got to keep it moving straight <br> Love like we mean forever, so that people can relate <br> If you're rolling to your left (to the left), don't forget I'm on the right (on the right) <br> Trust and forgive each other <br> A little love and we just might (we just might) <br> We got to keep this world together, got to keep it moving straight <br> Love like we need each other, so that people can relate <br> If you're rolling to your left, don't forget I'm on the right <br> Trust and forgive each other <br> A little love and we just might, just might <br> Everyone we know is beautiful, every one know is beautiful"
Get It Together (reprise),Now's a time for steppin' out of place <br> Get up on your feet and give account of your faith <br> Pray to God or somethin' <br>  <br>  <br>  <br> Or whatever you do <br> Everyone we know is beautiful <br> Everyone we know is beautiful <br> Everyone we know is beautiful <br> 
Give Me Love,"[Bridge: Seal] <br> Give me love <br> I swear all I need is your heart (your heart) <br> Uh baby <br> Give me love <br> Tell me where you need me to stop <br> I swear all I need is your love <br> [Verse 1: LL Cool J] <br> Honestly, I'm afraid to give love <br> Deep down I'm afraid to be judged <br> That's why I pull back, don't speak no rap <br> Put on the beat, man every time we hug <br> It's deep, I'm afraid of heartbreak so much <br> The thought alone feels like my soul got cut <br> My heart's wide open, baby show me mercy <br> Life is a desert and for love I'm thirsty <br> You lead me to the water, I'm afraid to drink <br> You hand me a gla**, still don't know what to think <br> Your love is terrifying, I'm standing on the brink <br> I'm floating in your eyes then I start to sink <br> Girl, I never knew that I could feel so weak <br> Flying on a cloud in-between these sheets <br> I'm one with myself, why do I retreat? <br> It's a battle just to try to go to sleep <br> [Bridge: Seal] <br> Give me love <br> I swear all I need is your heart (that's alright) <br> Uh baby <br> Give me love <br> Tell me when you need me to stop <br> I swear all I need is your love <br> [Chorus: Seal & LL Cool J] <br> Give it to me baby (you baby) <br> Give it to me baby (you baby) <br> Give it to me baby (yea) <br> Give it to me <br> Just give me your heart <br> Give it to me baby <br> Uh baby <br> Give it to me baby <br> Uh girl <br> Give it to me baby <br> I swear all I need is your love <br> [Verse 2: LL Cool J] <br> Everybody knows that falling in love's easy, timing out's hard <br> So the only one who really knows my thoughts is God <br> It's crazy, I hold you in the highest regard <br> But us having true love? What's the odds? <br> That's scary, what if I get hit that hard <br> So hard I can't get up, heart got lit up <br> Too weak to move, can't eat, won't sit up <br> Mommy used to say – don't worry, it's just a hiccup <br> But even she can't help  <br>  <br>  <br>  <br> When your heart's on fire and about to melt <br> So everything I really feel, I keep it to myself <br> So I don't end up hurt like everybody else <br> Took love off the bat, burn I put it on the shelf <br> With the books I never read about pain I never felt <br> Love is a problem, baby I need help <br> My card's on the table and my heart's breaking me up <br> [Bridge: Seal] <br> Give me love <br> I swear all I need is your heart (I swear) <br> Uh baby <br> Give me love <br> Tell me when you need me to stop <br> I swear all I need is your love <br> [Chorus: Seal & LL Cool J] <br> Give it to me baby (you baby) <br> Give it to me baby (from you baby) <br> Give it to me baby (yea) <br> Give it to me <br> Just give me your heart <br> Give it to me baby <br> Uh baby <br> Give it to me baby <br> Uh girl <br> Give it to me baby <br> I swear all I need is your love <br> [Bridge: LL Cool J] <br> It was the best of times, it was the worst of times <br> When the last chapter's done, I hope you're mine <br> Yea <br> (I need you to know) <br> It was the best of times, it was the worst of times <br> When the last chapter's done, I hope you're mine <br> But until that try <br> [Bridge: Seal] <br> Give me love <br> I swear all I need is your heart (that's all I need) <br> Uh baby (Uh baby) <br> Give me love (oh love) <br> Tell me when you need me to stop <br> I swear all I need is your love <br> Give it to me baby (your love) <br> Give it to me baby (just what I need) <br> Give it to me baby (your love is just what I need) <br> Give it to me baby <br> Give it to me baby (your love, your love, your love) <br> Give it to me baby <br> Give it to me baby (that's what I need) <br> All I need is your love <br> Dear diary (dear diary) <br> I hope she feels the same <br> I hope she keeps loving me <br> Keeps loving me as I'm loving her <br> All I'm learning is to love her <br> I pray our love won't change <br> It's kinda hard <br> Give me love"
Half A Heart,"You took a piece of me when you left <br> I know you thought that i would forget the moments the silence the heart ache <br> And know i have this half a heart in my hand <br> The other half is buried in your sand <br> The bitter, the beautiful, the heartbreak <br> Am I even alive to you or just a shadow in the light of you? <br> I tried to get you out my system <br> I lied when i said i didn't miss you <br> My mind is pulling apart but it can't convince this half of my heart <br> And I've been trying to erase you <br> And I've, I've been dying to replace you <br> But time won't let me restart your the only piece that fits this half of my heart <br> This room it echoes with memories of you <br> This world we built i guess you just outgrew  <br>  <br>  <br>  <br> You moved on your long gone I'm still holding on <br> Sick and tired of always saying that I'm ok <br> Pretending when its written on my face <br> I'm shattered and I'm battered it don't matter to you <br> Am I even alive to you or just a shadow in the light of you? <br> I tried to get you out my system <br> I lied when i said i didn't miss you <br> My mind is pulling apart but i can't convince this half of my heart <br> And I've been trying to erase you <br> And I've, I've been dying to replace you <br> But time won't let me restart now the sweetest dreams have fallen apart <br> Your the only piece that fits, the only piece that fits <br> This half of my heart"
Heavenly... - good feeling live in paris,"Northern son <br> We're walking down that same avenue <br> Throw me a lifeline, won't you please <br> I'm watching the news, but I'm not at ease <br> Throw me a lifeline, won't you please <br> Come to the place where I used to play <br> And put on your peace wires for a day <br> Look at the radios in the sun <br> Can you let it pa** you by? <br> [Chorus] <br> Heavenly, can't you see? <br> Feels like yesterday's here now <br> Heavenly, trust in me <br> Feels like yesterday now <br> I look at the world and it's heavenly <br> I see a miracle place to be <br> Why is it anyone has to die? <br> Did they ever ask you why? <br> When will you talk about being free?  <br>  <br>  <br>  <br> Pain isn't all that it's meant to be <br> Hanging another one out to dry <br> Is there any reason why? <br> [Chorus] <br> Warring feeling <br> Feel like waking up again <br> Warring feeling <br> Feel like waking up again <br> Northern son <br> We're walking down that same avenue <br> I look at the world and it's heavenly <br> All of the things that it's meant to be <br> Some of the suffering all divine <br> Hearing Mother Nature cry <br> Loving the river more <br> I'm a survivor <br> Loving the river more <br> I like staying alive <br> Why don't you show me a little more? <br> Hearing your mother call <br> Anyone can feel <br> [Chorus] <br> Heavenly"
Heavenly... (good Feeling),"Northern son <br> We're walking down that same avenue <br> Throw me a lifeline, won't you please <br> I'm watching the news, but I'm not at ease <br> Throw me a lifeline, won't you please <br> Come to the place where I used to play <br> And put on your peace wires for a day <br> Look at the radios in the sun <br> Can you let it pa** you by? <br> Heavenly, can't you see? <br> Feels like yesterday's here now <br> Heavenly, trust in me <br> Feels like yesterday now <br> I look at the world and it's heavenly <br> I see a miracle place to be <br> Why is it anyone has to die? <br> Did they ever ask you why? <br> When will you talk about being free? <br> Pain isn't all that it's meant to be <br> Hanging another one out to dry <br> Is there any reason why? <br> Heavenly, can't you see?  <br>  <br>  <br>  <br> Feels like yesterday's here now <br> Heavenly, trust in me <br> Feels like yesterday now... <br> Warring feeling <br> Feel like waking up again <br> Warring feeling <br> Feel like waking up again <br> Northern son <br> We're walking down that same avenue <br> I look at the world and it's heavenly <br> All of the things that it's meant to be <br> Some of the suffering all divine <br> Hearing Mother Nature cry <br> Loving the river more <br> I'm a survivor <br> Loving the river more <br> I like staying alive <br> Why don't you show me a little more? <br> Hearing your mother call <br> Anyone can feel <br> Heavenly, can't you see? <br> 'Cause it feels like yesterday's here now <br> Heavenly, trust in me <br> Feels like yesterday now <br> Heavenly... <br> "
Here I Am (Come And Take Me),"I can't believe that it's real <br> The way that you make me feel <br> A burning deep down inside <br> A love that I cannot hide <br> Our love is you and me baby <br> That makes the world go 'round <br> And if you've been doin' lovin' with me <br> Layin' all my troubles down <br> Here I am, baby <br> Come and take me <br> Here I am, baby <br> Come and take me <br> Take me by the hand <br> Show me <br> Here I am, baby <br> It always ends up this way <br> Me begging you every day <br> A love that I cannot have <br> You broke my heart into half <br> Our love is you and me baby <br> That makes the world go 'round <br> And if you've been doin' lovin' with me <br> Layin' all my troubles down <br> Here I am, baby <br> Come and take me <br> Here I am, baby <br> Come and take me <br> Take me by the hand <br> Squeeze me <br> Here I am, baby  <br>  <br>  <br>  <br> When I'm down <br> I can always call you <br> For a helpin' hand <br> I know you'll do the best you can <br> But it don't take much from me <br> Just my cup of Joe <br> Oh there's love inside me <br> I believe there's going to be an explosion <br> It's tough for me, oh baby <br> I can do worry <br> Tell me all your troubles <br> You won't ever have to worry now <br> Just one more thing, ask everybody <br> Everybody you see, no, no <br> You'll find yourself lost <br> And alone on a darkened street <br> Here I am, baby <br> Come and take me <br> Here I am, baby <br> Come and take me <br> Take me by the hand <br> Show me <br> Here I am, take me <br> Here I am, show me, won't you <br> Here I am, baby <br> Come and take me <br> Won't you teach me, baby? <br> Won't you take me by the hand? <br> Teach me <br> Here I am, baby"
Hey Joe,"(Billy Roberts) <br> Hey Joe <br> Where you goin' with that gun in your hand <br> Hey Joe <br> Where you goin' with that gun in your hand <br> I'm goin down to shot my ol' lady <br> I caught her messin' 'round with another man <br> Oh <br> Hey Joe <br> I heard you shot your lady down <br> Hey Joe <br> Joe, I heard you shot your lady down <br> Shot her down town <br> Yes I did, I shot her <br> 'Cause I caught my woman foolin 'round <br> So I shot her down town <br> She gave me the gun <br> And I shot her <br> Hoooooo hoo hoo <br> Well Hey Joe <br> Where you gonna run to now?  <br>  <br>  <br>  <br> Well Hey Joe <br> Joe, where you gonna run to now? <br> Where ya gonna run to? <br> I'm goin' way down south <br> Way down Mexico way <br> I said-a <br> I'm way down south, baby <br> Way down where I can be free <br> Ain't no-one gonna find me <br> Go <br> Ain't no hangman gonna <br> Ain't no hangman that's gonna put a noose around me <br> No no ain't no-one gonna find me <br> No-one gonna find me <br> Hey Joe <br> Said there ain't no hangman gonna <br> No, no <br> No, no <br> No, no-ho <br> Hey Joe <br> No, no, don't go <br> Don't go"
