Song Title,Lyrics
I Love You,"It's not true, tell me I've been lied to <br> Cryin' isn't like you <br> What the hell did I do? <br> Never been the type to <br> Let someone see right through <br> Maybe won't you take it back <br> Say you were trying to make me laugh <br> And nothing has to change today <br> You didn't mean to say I love you <br> I love you <br> And I don't want to <br> Up all night on another red-eye <br> You wish we never learned to fly <br> Maybe we should just try <br> To tell ourselves a good lie  <br>  <br>  <br>  <br> Didn't mean to make you cry <br> Maybe won't you take it back <br> Say you were trying to make me laugh <br> And nothing has to change today <br> You didn't mean to say I love you <br> I love you <br> And I don't want to <br> The smile that you gave me <br> Even when you felt like dyin' <br> We fall apart as it gets dark <br> I'm in your arms in Central Park <br> There's nothing you could do or say <br> I can't escape the way I love you <br> I don't want to <br> But I love you"
I'm the beauty,"Intro <br> My dream <br> Verse 1 <br> Is it really beauty standards? <br> Are it’s being judgmental <br> Will they like me if i was prettier <br> No they’re just hypercritical <br> I’ll be starving myself to death <br> Just to fit in, with the nonprofessional fraud back friends <br> Pre-chorus <br> Gonna be the best out of all <br> Be the one you used to watch struggle in the halls <br> Beauty is pain <br> Chorus <br> I’m the beauty to stand tall <br> Gonna be just like them all <br> Be the girl i’ve always wanted to be <br> Walk the runway with my feet <br> I’m the beauty to stand tall <br> Drugging you all to recollect on me <br> Seductress is my dream <br> So think of me <br> While i differ on steam <br> I’m the beauty to stand tall <br> Bridge (different music) <br> Is it really beauty standards  <br>  <br>  <br>  <br> Showing your wolf in sheep <br> Taking my diet pills <br> Don’t consume to much to eat <br> My breathing has slowed <br> And now i’m dying from ED <br> Being the best i could for me <br> (breathing very slow and shallow, erratic, or has stopped) <br> Pre-chorus <br> Gonna be the best out of all <br> Be the one you used to watch struggle in the halls <br> My recreation is all there is <br> Chorus <br> I’m the beauty to stand tall <br> Gonna be just like them all <br> Be the girl i’ve always wanted to be <br> Walk the runway with my feet <br> I’m the beauty to stand tall <br> Drugging you all to recollect on me <br> Seductress is my dream <br> So think of me <br> While i differ on steam <br> I’m the beauty to stand tall <br> Outro <br> Turning gray trying to fit in "
Idontwannabeyouanymore,"Don't be that way <br> Fall apart twice a day <br> I just wish you could feel what you say <br> Show, never tell <br> But I know you too well <br> Kind of mood that you wish you could sell <br> If teardrops could be bottled <br> There'd be swimming pools filled by models <br> Told “that tight dress is what makes you a who*e” <br> If “I love you” was a promise <br> Would you break it, if you're honest <br> Tell the mirror what you know she's heard before <br> I don't wanna be you anymore <br> Hands getting cold  <br>  <br>  <br>  <br> Losing feeling's getting old <br> Was I made from a broken bone <br> Hurt, I can't shake <br> We've made every mistake <br> Only you know the way that I break <br> If teardrops could be bottled <br> There'd be swimming pools filled by models <br> Told “that tight dress is what makes you a who*e” <br> If “I love you” was a promise <br> Would you break it, if you're honest <br> Tell the mirror what you know she's heard before <br> I don't wanna be you <br> I don't wanna be you <br> I don't wanna be you anymore"
Ilomilo,"La traduction de ilomilo de Billie Eilish est disponible en bas de page juste après les paroles originales <br> Told you not to worry <br> But maybe that's a lie <br> Honey, what's your hurry? <br> Won't you stay inside <br> Remember not to get too close to stars <br> They're never gonna give you love like ours <br> Where did you go? <br> I should know <br> But it's cold and i don't <br> Wanna be lonely so show me the way home <br> I can't lose another life <br> Hurry, I'm worried <br> The world's a little blurry <br> Or maybe it's my eyes <br> The friends I had to bury <br> They keep me up at night <br> Said I couldn't love someone <br> 'Cause I might break <br> If you're gonna die, not by mistake <br> Where did you go? <br> I should know <br> But it's cold and i don't <br> Wanna be lonely so tell me you'll come home <br> Even if it's just a lie <br> I tried not to upset you <br> Let you rescue me the day I met you <br> I just wanted to protect you <br> But now I'll never get to <br> Where did you go? <br> I should know <br> But it's cold and i don't <br> Wanna be lonely, was hoping you'd come home <br> I don't care if it's a lie <br> Traduction ilomilo - Billie Eilish <br> Je t'ai dit de ne pas t'inquiéter <br> Mais c'est peut-être un mensonge <br> Chéri, pourquoi es-tu pressé ?  <br>  <br>  <br>  <br> Veux-tu bien rester à l'intérieur <br> Rappelle-toi de ne pas trop t'approcher des étoiles <br> Elles ne te donneront jamais autant d'amour que nous <br> Où es-tu pa**é ? <br> Je devrais le savoir <br> Mais il fait froid et je ne veux pas <br> Rester seule, alors montre-moi le chemin du retour <br> Je ne peux pas me permettre de perdre une autre vie <br> Dépêche-toi, je suis inquiète <br> Le monde est un peu flou <br> Ou peut-être que ce sont mes yeux <br> Les amis que j'ai dû enterrer <br> Ils me gardent éveillée, la nuit <br> J'ai dit que je ne pouvais aimer personne <br> Car je pourrais me briser <br> Si tu meurs, que ce ne soit pas par accident <br> Où es-tu pa**é ? <br> Je devrais le savoir <br> Mais il fait froid et je ne veux pas <br> Rester seule, alors dis-moi que tu vas rentrer à la maison <br> Même si ce n'est qu'un mensonge <br> J'ai essayé de ne pas te froisser <br> Je t'ai laissé me sauver le jour où je t'ai rencontré <br> Je voulais juste te protéger <br> Mais maintenant je sais que je n'y arriverai jamais <br> Où es-tu pa**é ? <br> Je devrais le savoir <br> Mais il fait froid et je ne veux pas <br> Rester seule, j'espérais que tu rentrerais à la maison <br> Je m'en fiche si c'est un mensonge"
​jupiter*,
limbo,"[Verse 1] <br> I'm not crying on the phone when you call <br> What's the use in begging you to stay? <br> I'm not trying to say words anymore <br> Cut me loose, 'cause you're too far away <br> [Chorus] <br> To make me feel better, make it alright <br> To give me your sweater, hold my hand tight <br> Seven days in limbo, push me out the window <br> Nothing in common, nothing to lose <br> Nothing but problems between me and you <br> With your arms akimbo, seven days in limbo <br> Seven days <br> [Verse 2] <br> I'll give all my weapons to you <br> We've said it all, no more bones to break <br> I'm done thinking that we might just spark enough <br> With broken gla** waiting to be washed away  <br>  <br>  <br>  <br> [Chorus] <br> Can't make me feel better, make it alright <br> Give me your sweater, hold my hand tight <br> Seven days in limbo, push me out the window <br> Nothing in common, nothing to lose <br> Nothing but problems between me and you <br> With your arms akimbo, seven days in limbo <br> Seven days <br> [Bridge] <br> If you love me, let me go <br> If you love me, leave limbo <br> [Chorus] <br> Can't make me feel better, make it alright <br> Can't give me your sweater, hold my hand tight <br> Seven days in limbo, just push me out the window <br> Nothing in common, nothing to lose <br> Nothing but problems between me and you <br> With your arms akimbo, seven days in limbo <br> Seven days"
Listen,"Take me to the rooftop <br> I wanna see the world when I stop breathing <br> Turning blue <br> Tell me love is endless <br> Don't be so pretentious <br> Leave me like you do <br> If you need me <br> You wanna see me <br> You better hurry <br> ‘Cause I'm leaving soon <br> Sorry can't save me now <br> Sorry I don't know how <br> Sorry there's no way out <br> But down <br> Taste me  <br>  <br>  <br>  <br> These salty tears on my cheeks <br> That's what a year long headache <br> Does to you <br> I'm not okay I feel so scattered <br> Don't say I'm all that matters <br> Leave me, deja vu <br> If you need me <br> You wanna see me <br> You better hurry <br> ‘Cause I'm leaving soon <br> Sorry can't save me now <br> Sorry I don't know how <br> Sorry there's no way out <br> But down"
Listen Before I Go,"Take me to the rooftop <br> I wanna see the world when I stop breathing, turnin' blue <br> Tell me love is endless, don't be so pretentious <br> Leave me like you do (Like you do) <br> If you need me, wanna see me <br> Better hurry 'cause I'm leavin' soon <br> Sorry can't save me now <br> Sorry I don't know how <br> Sorry there's no way out (Sorry) <br> But down <br> Hmm, down <br> Taste me, the salty tears on my cheek <br> That's what a year-long headache does to you <br> I'm not okay, I feel so scattered  <br>  <br>  <br>  <br> Don't say I'm all that matters <br> Leave me, déjà vu (Hmm) <br> If you need me, wanna see me <br> You better hurry, I'm leavin' soon <br> Sorry can't save me now (Sorry) <br> Sorry I don't know how (Sorry) <br> Sorry there's no way out (Sorry) <br> But down <br> Hmm, down <br> Call my friends and tell them that I love them <br> And I'll miss them <br> But I'm not sorry <br> Call my friends and tell them that I love them <br> And I'll miss them <br> Sorry"
Lo Vas A Olvidar,"[Letra de ""Lo Vas A Olvidar""] <br> [Verso 1: ROSALÍA & Billie Eilish, Ambos] <br> Dime si me echas de meno' aún <br> Dime si no me perdonas aún <br> ¿Qué harás con to' este veneno? Na' bueno <br> Dime si me echas de meno' aún <br> [Coro: ROSALÍA & Billie Eilish] <br> ¿Lo va' a olvidar? Can you let it go? Can you let it go? <br> ¿Lo va' a olvidar? Can you let it go? ¿Lo va' a olvidar? <br> ¿Lo va' a olvidar? Can you let it go? Can you let it go? <br> ¿Lo va' a olvidar? Can you let it go? ¿Lo va' a olvidar? <br> [Interludio: ROSALÍA] <br> Isn't good <br> And that's it <br> Ah, besitos, hahaha <br> Take care, please <br> [Verso 2: Billie Eilish & ROSALÍA] <br> Dime que no te arrepientes aún <br> Dime si aún queda algo en común <br> El tiempo que se pierde no vuelve <br> Dame un beso y bájame de la cru' <br> [Coro: ROSALÍA & Billie Eilish]  <br>  <br>  <br>  <br> ¿Lo va' a olvidar? Can you let it go? Can you let it go? <br> ¿Lo va' a olvidar? Can you let it go? ¿Lo va' a olvidar? <br> ¿Lo va' a olvidar? Can you let it go? Can you let it go? <br> ¿Lo va' a olvidar? Can you let it go? ¿Lo va' a olvidar? <br> [Puente: ROSALÍA] <br> Ay, ay <br> Ay, ay, ay, ah-ah <br> [Outro: ROSALÍA & Billie Eilish] <br> El amor no puede medirse en paso firme <br> Un día soy un dio' y al otro puedo partirme <br> I needed to go 'cause I needed to know you don't need me <br> You reap what you sow, but it seems like you don't even see me <br> El amor no puede medirse en paso firme <br> Un día soy un dio' y al otro puedo partirme <br> You say it to me like it's something I have any choice in <br> If I wasn't important, then why would you waste all your poison?"
Lost Cause,"Something's in the... <br> Something's in the air right now <br> Like I'm losin' track of time (Time, time) <br> Like I don't really care right now <br> But maybe that's fine <br> You weren't even there that day <br> I was waitin' on you (You, you) <br> I wonder if you were aware that day <br> Was the last straw for me and I knew <br> I sent you flowers <br> Did you even care? <br> You ran the shower <br> And left them by the stairs <br> Ooh-ooh-ooh, a-a-a-ayy <br> Thought you had your sh*t together, but damn, I was wrong (Wrong) <br> You ain't nothin' but a lost cause (Cause, cause) <br> And this ain't nothin' like it once was (Was, was) <br> I know you think you're such an outlaw <br> But you got no job (Job) <br> You ain't nothin' but a lost cause (Cause) <br> And this ain't nothin' like it once was (Was) <br> I know you think you're such an outlaw <br> But you got no job <br> I used to think you were shy (Shy) <br> But maybe you just had nothing on your mind <br> Maybe you were thinkin' 'bout yourself all the time  <br>  <br>  <br>  <br> I used to wish you were mine (Mine) <br> But that was way before I realized <br> Someone like you would always be so easy to find <br> (So) So easy (So, so) <br> Ea-, mm, mm <br> Gave me no flowers <br> Wish I didn't care <br> You'd been gone for hours <br> Could be anywhere <br> I, I, I <br> Thought you would've grown eventually, but you proved me wrong (Wrong) <br> You ain't nothing but a lost cause (Cause) <br> And this ain't nothing like it once was (Was) <br> I know you think you're such an outlaw (Yeah) <br> But you got no job (No job) <br> You ain't nothing but a lost cause (Cause) <br> And this ain't nothing like it once was (Was) <br> I know you think you're such an outlaw (Think you're such an outlaw) <br> But you got no job <br> (What did I tell you?) <br> (Don't get complacent) <br> (It's time to face it now, na-na, na-na, na-na) <br> (What did I tell you?) <br> (Don't get complacent) <br> (It's time to face it now, na-na, na-na, na-na)"
Lovely,"[Verse 1: Billie Eilish & Khalid] <br> Thought I found a way <br> Thought I found a way, yeah (found) <br> But you never go away (never go away) <br> So I guess I gotta stay now <br> [Pre-Chorus: Billie Eilish & Khalid] <br> Oh, I hope some day I'll make it out of here <br> Even if it takes all night or a hundred years <br> Need a place to hide, but I can't find one near <br> Wanna feel alive, outside I can fight my fear <br> [Chorus: Billie Eilish, Billie Eilish & Khalid] <br> Isn't it lovely, all alone <br> Heart made of gla**, my mind of stone <br> Tear me to pieces, skin and bone <br> Hello, welcome home <br> [Verse 2: Khalid, Khalid & Billie Eilish] <br> Walkin' out of town  <br>  <br>  <br>  <br> Lookin' for a better place (lookin' for a better place) <br> Something's on my mind <br> Always in my headspace <br> [Pre-Chorus: Billie Eilish & Khalid] <br> Oh, I hope some day I'll make it out of here <br> Even if it takes all night or a hundred years <br> Need a place to hide, but I can't find one near <br> Wanna feel alive, outside I can fight my fear <br> [Chorus: Billie Eilish, Billie Eilish & Khalid] <br> Isn't it lovely, all alone <br> Heart made of gla**, my mind of stone <br> Tear me to pieces, skin and bone <br> Hello, welcome home <br> [Outro: Khalid, Billie Eilish, Khalid & Billie Eilish] <br> Woah, yeah <br> Yeah, ah <br> Woah, woah <br> Hello, welcome home"
Male Fantasy,"Home alone <br> Trying not to eat <br> Distract myself with pornography <br> I hate the way she looks at me <br> I can't stand the dialogue <br> She would never be <br> That satisfied, it's a male fantasy <br> I'm going back to therapy <br> 'Cause I loved you then and I love you now and I don't know how <br> Guess it's hard to know <br> When nobody else comes around <br> If I'm getting over you <br> Or just pretending to <br> Be alright, convince myself I hate you <br> I got a call from a girl I used to know <br> We were inseparable years ago  <br>  <br>  <br>  <br> Thought we'd get along but it wasn't so <br> And it's all I think about <br> When I'm behind the wheel <br> I worry this is how I'm always gonna feel <br> But nothing lasts, I know the deal <br> But I loved you then and I love you now and I don't know how <br> Guess it's hard to know <br> When nobody else comes around <br> If I'm getting over you <br> Or just pretending to <br> Be alright, convince myself I hate you <br> Can't get over you <br> No matter what I do <br> I know I should but I could never hate you"
My boy,"[Verse 1] <br> My boy’s being sus <br> He was shady enough <br> But now he’s just a shadow <br> My boy loves his friends <br> Like I love my split ends <br> And by that I mean he cuts them off <br> [Chorus] <br> My boy, my boy, my boy <br> Don’t love me like he promised <br> My boy, my boy, my boy <br> He ain’t a man and sure as hell ain’t honest <br> [Verse 2] <br> My boy’s being sus <br> And he don’t know how to cuss <br> He just sounds like he’s trying to be his father <br> Who are you? <br> My boy’s an ugly crier <br> But he’s such a pretty liar <br> And by that I mean he said he changed <br>  <br>  <br>  <br>  <br> [Chorus] <br> My boy, my boy, my boy <br> Don’t love me like he promised <br> My boy, my boy, my boy <br> He ain’t a man and sure as hell ain’t honest <br> [Breakdown] <br> Alright dude, go trip over a knife <br> [Chorus] <br> My boy, my boy, my boy <br> Don’t love me like he promised <br> My boy, my boy, my boy <br> He ain’t a man and sure as hell ain’t honest <br> [Outro] <br> You want me to be yours <br> Well then you gotta be mine <br> And if you want a good girl, then goodbye <br> You want me to be yours <br> Well then you gotta be mine <br> And if you want a good girl, then goodbye"
my future,"I can't seem to focus <br> And you don't seem to notice <br> I'm not here <br> I'm just a mirror <br> You check your complexion <br> To find your reflection's all alone <br> I had to go <br> Can't you hear me? <br> I'm not comin' home <br> Do you understand? <br> I've changed my plans <br> 'Cause I, I'm in love <br> With my future <br> Can't wait to meet her <br> And I (I), I'm in love <br> But not with anybody else <br> Just wanna get to know myself <br> I know supposedly I'm lonely now (Lonely now) <br> Know I'm supposed to be unhappy  <br>  <br>  <br>  <br> Without someone (Someone) <br> But aren't I someone? (Aren't I someone? Yeah) <br> I'd (I'd) like to be your answer (Be your answer) <br> 'Cause you're so handsome (You're so handsome) <br> But I know better <br> Than to drive you home <br> 'Cause you'd invite me in <br> And I'd be yours again <br> But I (I), I'm in love (Love, love, love, love) <br> With my future <br> And you don't know her <br> And I, I'm in love (Love, love) <br> But not with anybody here <br> I'll see you in a couple years"
My Strange Addiction,"La traduction de My strange addiction de Billie Eilish est disponible en bas de page juste après les paroles originales <br> Don't ask questions you don't wanna know <br> Learned my lesson way too long ago <br> To be talking to you, belladonna <br> Shoulda taken a break, not an oxford comma <br> Take what I want when I wanna <br> And I want ya <br> Bad, bad news <br> One of us is gonna lose <br> I'm the powder, you're the fuse <br> Just add some friction <br> You are my strange addiction <br> You are my strange addiction <br> My doctors can't explain <br> My symptoms or my pain <br> But you are my strange addiction <br> Deadly fever, please don't ever break <br> Be my believer 'cause I don't self medicate <br> And it burns like a gin and I like it <br> Put your lips on my skin and you might ignite it <br> Bad, bad news <br> One of us is gonna lose <br> I'm the powder, you're the fuse <br> Just add some friction <br> You are my strange addiction <br> You are my strange addiction <br> My doctors can't explain <br> My symptoms or my pain <br> But you are my strange addiction <br> Bite my gla**, set myself on fire <br> Can't you tell I'm cra**? <br> Can't you tell I'm wired? <br> Tell me ""nothing lasts"" <br> Like I don't know <br> You could kiss my <br> Asking about my motto <br> You are my strange addiction <br> You are my strange addiction <br> My doctors can't explain <br> My symptoms or my pain <br> But you are my strange addiction <br> Traduction My strange addiction - Billie Eilish <br> Ne pose pas une question dont tu ne veux pas connaître la réponse  <br>  <br>  <br>  <br> J'ai appris cette leçon il y a bien trop longtemps <br> En parlant avec toi, belladone <br> J'aurais dû faire une pause, pas une virgule de série <br> Je prends ce que je désire, quand je le désire <br> Et c'est toi que je désire <br> Mauvaises nouvelles, très mauvaises <br> L'une de nous va perdre <br> Je suis la poudre, tu es le détonateur <br> Il nous faut juste un peu de friction <br> Tu es mon étrange dépendance <br> Tu es mon étrange dépendance <br> Les médecins n'arrivent pas expliquer <br> Mes symptômes ni ma douleur <br> Mais tu es mon étrange dépendance <br> Ô fièvre mortelle, ne t'arrête jamais <br> Crois en moi, car je ne prends jamais de médicaments <br> Et ça brûle comme un verre de gin et ça me plaît <br> Pose tes lèvres sur ma peau et elle pourrait s'enflammer <br> Mauvaises nouvelles, très mauvaises <br> L'une de nous va perdre <br> Je suis la poudre, tu es le détonateur <br> Il nous faut juste un peu de friction <br> Tu es mon étrange dépendance <br> Tu es mon étrange dépendance <br> Les médecins n'arrivent pas expliquer <br> Mes symptômes ni ma douleur <br> Mais tu es mon étrange dépendance <br> Mords mon verre, immole-moi <br> Tu ne vois pas que je suis insensible ? <br> Tu ne vois pas que je suis tendue ? <br> Tu me dis : ""Rien ne dure"" <br> Comme si je ne le savais pas <br> Et tu peux m'embra**er <br> Si tu te demandes quelle est ma devise <br> Tu es mon étrange dépendance <br> Tu es mon étrange dépendance <br> Les médecins n'arrivent pas expliquer <br> Mes symptômes ni ma douleur <br> Mais tu es mon étrange dépendance"
NDA,"Did you think I'd show up in a limousine? No <br> Had to save my money for security <br> Got a stalker walkin' up and down the street <br> Says he's Satan and he'd like to meet <br> I bought a secret house when I was seventeen <br> Haven't had a party since I got the keys <br> Had a pretty boy over but he couldn't stay <br> On his way out, made him sign an NDA <br> Yeah, I made him sign an NDA <br> (Once was good enough) <br> 'Cause I don't want him having sh*t to say <br> You couldn't save me but you can't let me go <br> I can crave you but you don't need to know <br> Thirty under thirty for another year <br> I can barely go outside, I think I hate it here  <br>  <br>  <br>  <br> Maybe I should think about a new career <br> Somewhere in Kauai where I can disappear <br> I've been having fun getting older now <br> Didn't change my number, made him shut his mouth <br> At least I gave him something he can cry about <br> I thought about my future but I want it now <br> Want it now <br> (You can't give me up) <br> You couldn't save me but you can't let me go <br> I can crave you but you don't need to know <br> Did I take it too far? <br> Now I know what you are <br> You hit me so hard <br> I saw stars <br> Think I took it too far <br> When I sold you my heart <br> How'd it get so dark? <br> I saw stars <br> Stars"
No Time To Die,"[Verse 1] <br> I should have known <br> I'd leave alone <br> Just goes to show <br> That the blood you bleed is just the blood you owe <br> We were a pair <br> But I saw you there <br> Too much to bear <br> You were my life, but life is far away from fair <br> Was I stupid to love you? <br> Was I reckless to help? <br> Was it obvious to everybody else? <br> [Chorus] <br> That I'd fallen for a lie <br> You were never on my side <br> Fool me once, fool me twice <br> Are you death or paradise? <br> Now you'll never see me cry <br> There's just no time to die  <br>  <br>  <br>  <br> [Verse 2] <br> I let it burn <br> You're no longer my concern, mmm <br> Faces from my past return <br> Another lesson yet to learn <br> [Chorus] <br> That I'd fallen for a lie <br> You were never on my side <br> Fool me once, fool me twice <br> Are you death or paradise? <br> Now you'll never see me cry <br> There's just no time to die <br> [Refrain] <br> No time to die, mmm <br> No time to die, ooh <br> [Outro] <br> Fool me once, fool me twice <br> Are you death or paradise? <br> Now you'll never see me cry <br> There's just no time to die"
Not My Responsibility,"Do you know me? <br> Really know me? <br> You have opinions about my opinions <br> About my music <br> About my clothes <br> About my body <br> Some people hate what I wear <br> Some people praise it <br> Some people use it to shame others <br> Some people use it to shame me <br> But I feel you watching <br> Always <br> And nothing I do goes unseen <br> So while I feel your stares <br> Your disapproval <br> Or your sigh of relief <br> If I lived by them <br> I'd never be able to move <br> Would you like me to be smaller, weaker, softer, taller? <br> Would you like me to be quiet? <br> Do my shoulders provoke you? Does my chest?  <br>  <br>  <br>  <br> Am I my stomach? My hips? <br> The body I was born with <br> Is it not what you wanted? <br> If I wear what is comfortable, I am not a woman <br> If I shed the layers, I'm a s*ut <br> Though you've never seen my body <br> You still judge it <br> And judge me for it <br> Why? <br> We make assumptions about people based on their size <br> We decide who they are <br> We decide what they're worth <br> If I wear more <br> If I wear less <br> Who decides what that makes me, what that means? <br> Is my value based only on your perception? <br> Or is your opinion of me not my responsibility?"
Ocean Eyes,[Verse 1] <br> I've been watching you for some time <br> Can't stop staring at those ocean eyes <br> Burning cities and napalm skies <br> Fifteen flares inside those ocean eyes <br> Your ocean eyes <br> [Chorus] <br> No fair <br> You really know how to make me cry <br> When you give me those ocean eyes <br> I'm scared <br> I've never fallen from quite this high <br> Falling into your ocean eyes <br> Those ocean eyes <br> [Verse 2] <br> I've been walking through a world gone blind <br> Can't stop thinking of your time and life <br> Careful creature made friends with time  <br>  <br>  <br>  <br> You left her lonely with a diamond mine <br> And those ocean eyes <br> [Chorus] <br> No fair <br> You really know how to make me cry <br> When you give me those ocean eyes <br> I'm scared <br> I've never fallen from quite this high <br> Falling into your ocean eyes <br> Those ocean eyes <br> [Outro] <br> No fair <br> You really know how to make me cry <br> When you give me those ocean eyes <br> I'm scared <br> I've never fallen from quite this high <br> Falling into your ocean eyes <br> Those ocean eyes
Ocean Eyes (Astronomyy Edit),[Originally produced and written by: Finneas O'Connell] <br> [Edit produced by Astronomyy] <br> [Verse 1: Billie Eilish] <br> I've been watching you <br> For some time <br> Can't stop staring <br> At those oceans eyes <br> Burning cities <br> And napalm skies <br> Fifteen flares inside your ocean eyes <br> Those ocean eyes <br> [Chorus: Billie Eilish & Astronomyy] <br> No fair <br> You really know how to make me cry <br> When you gimme those ocean eyes <br> I'm scared <br> I've never fallen from quite this high <br> Falling into your ocean eyes <br> Those ocean eyes <br> [Chorus: Billie Eilish & Astronomyy] <br> No fair <br> You really know how to make me cry <br> When you gimme those ocean eyes <br> I'm scared <br> I've never fallen from quite this high <br> Falling into your ocean eyes <br> Those ocean eyes <br> [Verse 2: Billie Eilish] <br> I've been walking through <br> A world gone blind <br> Can't stop thinking of your diamond mind <br> Careful creature <br> Made friends with time  <br>  <br>  <br>  <br> He left her lonely with a diamond mind <br> And those ocean eyes <br> [Chorus: Billie Eilish & Astronomyy] <br> No fair <br> You really know how to make me cry <br> When you gimme those ocean eyes <br> I'm scared <br> I've never fallen from quite this high <br> Falling into your ocean eyes <br> Those ocean eyes <br> [Chorus: Billie Eilish & Astronomyy] <br> No fair <br> You really know how to make me cry <br> When you gimme those ocean eyes <br> I'm scared <br> I've never fallen from quite this high <br> Falling into your ocean eyes <br> Those ocean eyes <br> [Outro: Billie Eilish] <br> No fair <br> You really know how to make me cry <br> When you gimme those ocean eyes <br> I'm scared <br> I've never fallen from quite this high <br> Falling into your ocean eyes <br> Those ocean eyes <br> No fair <br> You really know how to make me cry <br> When you gimme those ocean eyes <br> I'm scared <br> I've never fallen from quite this high <br> Falling into your ocean eyes <br> Those ocean eyes
Ocean Eyes (Blackbear Remix),"[Verse 1: Billie Eilish] <br> I've been watching you for some time <br> Can't stop staring at those ocean eyes <br> Burning cities and napalm skies <br> Fifteen flares inside those ocean eyes <br> Your ocean eyes <br> [Chorus: Billie Eilish] <br> No fair <br> You really know how to make me cry <br> When you give me those ocean eyes <br> I'm scared <br> I've never fallen from quite this high <br> Falling into your ocean eyes <br> Those ocean eyes <br> [Verse 2: Blackbear] <br> Yeah, yeah-eah-eah <br> I ain't really trippin' if you wanna go <br> I know I made you cry last year when I was on the road <br> I meant it when I said it, you can always hit my phone <br> (213) 267-9932, girl you know-ow-ow <br> I'ma make this fetty, ooh-ooh-ooh-ooh <br> I never would forget you, ooh-ooh-ooh-ooh  <br>  <br>  <br>  <br> Look me in my eyes, tell me you ain't a part of me, no fair <br> [Chorus: Billie Eilish + Blackbear] <br> No fair <br> You really know how to make me cry <br> When you give me those ocean eyes <br> I'm scared <br> I've never fallen from quite this high <br> Falling into your ocean eyes <br> Those ocean eyes <br> No fair <br> No fair <br> You really know how to make me cry <br> When you give me those ocean eyes <br> I'm scared <br> I've never fallen from quite this high <br> Falling into your ocean eyes <br> Those ocean eyes <br> [Outro: Billie Eilish] <br> No fair <br> You really know how to make me cry <br> When you give me those ocean eyes <br> I'm scared <br> I've never fallen from quite this high <br> Falling into your ocean eyes <br> Those ocean eyes"
OverHeated,"I don't really even know how it happened <br> I started talking <br> They started laughing <br> I don't really even know how it happened <br> I started watching <br> Them photographing <br> I don't really (I don't really) how it happened <br> Instead of stopping <br> They still were flashing (I don't really) <br> I started walking (I don't really) <br> Gave no reaction <br> No reaction <br> I'm overheated <br> Can't be defeated <br> Can't be deleted <br> Can't un-believe it <br> I'm overheated <br> Can't be defeated <br> Can't be deleted <br> Can't be repeated <br> I'm overheated <br> I'm overheated <br> I don't really wanna know why it went there <br> I kinda don't care <br> You wanna kill me? <br> You wanna hurt me? <br> Stop being flirty <br> It's kinda workin' <br> Did you really think <br> ""This is the right thing to do""?  <br>  <br>  <br>  <br> Is it news? <br> News to who? <br> That I really look just like the rest of you <br> I'm overheated <br> Can't be defeated <br> Can't be deleted <br> Can't un-believe it <br> I'm overheated <br> Can't be defeated <br> Can't be deleted <br> Can't be repeated <br> I'm overheated <br> And everybody said it was a let down <br> I was only built like everybody else now <br> But I didn't get a surgery to help out <br> 'Cause I'm not about to redesign myself now am I? <br> (Am I?) <br> Am I? <br> All these other inanimate b*tches <br> It's none of my business <br> But don't you get sick of <br> Posing for pictures <br> With that plastic body? <br> Man <br> I'm overheated <br> Can't be defeated <br> Can't be deleted <br> Can't un-believe it <br> I'm overheated <br> Can't be defeated <br> Can't be deleted <br> Can't be repeated <br> I'm overheated"
Oxytocin,"Can't take it back once it's been set in motion <br> You know I love to rub it in like lotion <br> If you only pray on Sunday <br> Could you come my way on Monday? <br> 'Cause I like to do things God does <br> And improve of if she saw us <br> She couldn't look away, look away, look away <br> She'd wanna get involved, involved, involved <br> And what would people say, people say, people say <br> If they listen through the wall, the wall, the wall? <br> I can see it clear as day <br> You don't really need to pray <br> Wanna see what you can take <br> You should really run away <br> I wanna do bad things to you (To you) <br> I wanna make you yell <br> I wanna do bad things to you <br> Don't wanna treat you well <br> Can't take it back once it's been set in motion <br> You know I need you for the Oxytocin  <br>  <br>  <br>  <br> If you find it hard to swallow <br> I can loosin' up your collar <br> 'Cause as long as you're still breathin' <br> Don't you even think of leavin' <br> I kinda wanna look away, look away, look away <br> Kinda wanna get involved, involved, involved <br> And what would people say, people say, people say <br> If they listen through the wall, the wall, the wall? <br> I can see it clear as day <br> You don't really need to pray <br> Wanna see what you can take <br> You should really run away <br> Other people would have stayed <br> Other people don't obey <br> You and me are both the same <br> You should really run away <br> Bad things <br> I wanna do bad things to you <br> I wanna make you yell <br> I wanna do bad things to you <br> Don't wanna treat you well"
